taskId,taskPri,es,le,lastTime,satellite,class
247,7,662,731,49,卫星-48,1
248,1,662,732,40,卫星-58,0
249,5,665,731,50,卫星-38,0
250,4,665,732,50,卫星-57,1
251,5,666,736,45,卫星-147,0
252,7,668,746,49,卫星-66,1
253,1,673,748,47,卫星-139,1
254,3,679,757,49,卫星-138,1
255,4,688,743,44,卫星-147,0
256,6,689,759,46,卫星-75,0
257,2,704,778,45,卫星-66,1
258,5,710,781,50,卫星-48,0
259,4,714,776,42,卫星-58,0
260,10,721,783,47,卫星-58,0
261,6,727,792,41,卫星-58,1
262,9,732,803,49,卫星-57,1
263,3,732,808,46,卫星-47,1
264,8,736,809,50,卫星-147,0
265,10,737,808,44,卫星-48,0
266,2,742,800,46,卫星-38,0
267,10,749,822,46,卫星-58,0
268,5,757,832,47,卫星-155,0
269,5,760,817,40,卫星-58,1
270,4,764,837,50,卫星-48,1
271,10,765,844,49,卫星-58,1
272,6,767,825,48,卫星-75,0
273,10,769,827,42,卫星-58,1
274,5,772,829,46,卫星-75,1
275,6,774,853,49,卫星-147,0
276,5,778,840,49,卫星-147,0
277,1,780,837,40,卫星-58,1
278,8,780,849,49,卫星-75,0
279,10,782,841,41,卫星-164,0
280,8,792,861,47,卫星-155,1
281,2,794,859,41,卫星-66,1
282,6,798,867,50,卫星-147,0
283,10,801,873,42,卫星-155,0
284,9,813,881,44,卫星-38,0
285,2,814,890,50,卫星-164,1
286,3,823,888,49,卫星-58,0
287,2,824,881,47,卫星-139,0
288,4,830,888,45,卫星-147,0
289,5,831,903,48,卫星-57,0
290,1,832,894,41,卫星-47,1
291,1,836,901,42,卫星-38,1
292,10,848,907,47,卫星-38,1
293,5,850,916,46,卫星-147,0
294,4,850,921,44,卫星-139,0
295,1,852,923,43,卫星-66,0
296,4,852,914,47,卫星-66,1
297,4,852,922,45,卫星-147,1
298,10,856,930,46,卫星-75,0
299,2,856,917,45,卫星-47,0
300,7,859,922,41,卫星-147,1
301,2,870,935,45,卫星-48,1
302,6,874,953,49,卫星-48,0
303,2,874,944,40,卫星-147,0
304,3,879,937,46,卫星-47,0
305,4,882,960,49,卫星-147,1
306,5,884,952,41,卫星-138,0
307,8,888,949,50,卫星-58,1
308,9,890,952,46,卫星-58,0
309,3,896,954,47,卫星-66,1
310,9,900,962,42,卫星-147,1
311,5,902,963,42,卫星-57,0
312,7,907,971,46,卫星-58,1
313,4,912,981,47,卫星-57,1
314,8,915,978,44,卫星-58,0
315,3,915,987,47,卫星-147,1
316,3,921,971,40,卫星-58,1
317,2,925,992,45,卫星-138,0
318,6,931,995,42,卫星-139,1
319,9,932,991,43,卫星-147,1
320,3,935,1000,43,卫星-138,1
321,1,935,990,43,卫星-57,1
322,5,959,1025,40,卫星-155,0
323,5,960,1013,43,卫星-58,1
324,10,973,1037,41,卫星-147,0
325,2,984,1062,48,卫星-138,1
326,4,985,1060,48,卫星-138,1
327,2,994,1058,42,卫星-47,1
328,9,995,1061,47,卫星-147,1
329,10,999,1062,49,卫星-146,0
330,2,1006,1067,46,卫星-75,1
331,3,1012,1078,42,卫星-139,1
332,9,1014,1086,50,卫星-75,0
333,8,1017,1095,48,卫星-65,0
334,1,1021,1086,40,卫星-75,1
335,10,1025,1097,50,卫星-58,0
336,3,1028,1094,43,卫星-146,1
337,8,1038,1100,45,卫星-155,1
338,10,1039,1098,41,卫星-58,0
339,9,1042,1109,47,卫星-75,1
340,7,1043,1111,40,卫星-147,0
341,7,1046,1117,50,卫星-147,1
342,5,1052,1119,40,卫星-147,1
343,5,1056,1117,41,卫星-58,0
344,2,1057,1117,43,卫星-58,0
345,6,1059,1116,42,卫星-155,0
346,10,1060,1133,50,卫星-57,0
347,4,1062,1128,49,卫星-58,0
348,8,1064,1130,43,卫星-164,1
349,1,1065,1127,47,卫星-147,0
350,9,1068,1126,47,卫星-75,1
351,7,1071,1136,45,卫星-155,1
352,3,1071,1133,41,卫星-75,1
353,5,1074,1149,45,卫星-75,1
354,4,1075,1141,41,卫星-146,0
355,4,1098,1164,43,卫星-138,0
356,4,1100,1157,45,卫星-58,1
357,7,1119,1182,45,卫星-147,0
358,5,1125,1197,50,卫星-146,0
359,10,1126,1185,43,卫星-47,1
360,1,1132,1187,43,卫星-155,0
361,1,1139,1196,43,卫星-4,1
362,2,1143,1202,41,卫星-4,1
363,4,1144,1212,50,卫星-47,1
364,5,1151,1224,45,卫星-75,1
365,2,1152,1209,47,卫星-47,0
366,6,1155,1217,41,卫星-47,0
367,3,1173,1225,42,卫星-147,1
368,10,1179,1238,49,卫星-147,0
369,4,1179,1255,49,卫星-146,1
370,4,1184,1254,43,卫星-138,1
371,6,1185,1245,49,卫星-4,0
372,7,1194,1268,45,卫星-138,0
373,7,1198,1264,44,卫星-138,1
374,1,1200,1269,47,卫星-164,0
375,6,1200,1252,42,卫星-57,1
376,1,1217,1270,43,卫星-138,1
377,5,1222,1296,45,卫星-164,0
378,2,1229,1300,48,卫星-138,0
379,10,1236,1305,48,卫星-4,0
380,7,1237,1303,48,卫星-65,0
381,3,1238,1289,40,卫星-147,0
382,9,1240,1302,47,卫星-138,1
383,10,1243,1303,41,卫星-4,0
384,10,1270,1340,47,卫星-4,0
385,2,1272,1343,49,卫星-47,0
386,7,1272,1341,41,卫星-4,1
387,9,1296,1374,49,卫星-146,1
388,8,1296,1360,47,卫星-56,1
389,6,1298,1355,42,卫星-146,0
390,5,1298,1355,47,卫星-64,0
391,8,1300,1366,46,卫星-4,1
392,7,1336,1393,44,卫星-57,1
393,7,1341,1397,41,卫星-4,1
394,5,1346,1412,43,卫星-73,0
395,2,1349,1420,43,卫星-145,1
396,9,1358,1420,48,卫星-4,0
397,9,1360,1428,41,卫星-64,0
398,3,1380,1437,44,卫星-138,1
399,9,1423,1488,49,卫星-4,1
400,3,1425,1479,42,卫星-153,1
401,4,1428,1508,50,卫星-153,1
402,6,1432,1492,41,卫星-75,0
403,3,1437,1496,41,卫星-154,0
404,8,1452,1515,48,卫星-64,1
405,10,1454,1523,40,卫星-47,1
406,10,1457,1528,50,卫星-73,1
407,10,1471,1547,49,卫星-64,0
408,8,1478,1545,42,卫星-73,0
409,3,1482,1555,46,卫星-47,0
410,5,1505,1562,45,卫星-4,0
411,3,1510,1579,43,卫星-47,0
412,9,1516,1580,45,卫星-64,0
413,2,1524,1597,44,卫星-57,1
414,8,1534,1593,48,卫星-56,1
415,3,1537,1588,40,卫星-154,0
416,1,1541,1598,47,卫星-64,0
417,5,1546,1622,48,卫星-47,0
418,6,1549,1611,47,卫星-64,1
419,9,1552,1618,43,卫星-64,1
420,10,1557,1625,48,卫星-4,0
421,10,1561,1624,42,卫星-57,1
422,8,1561,1622,48,卫星-137,0
423,9,1565,1624,48,卫星-4,1
424,10,1571,1634,49,卫星-146,1
425,6,1574,1627,43,卫星-65,1
426,7,1575,1645,42,卫星-3,0
427,3,1578,1641,47,卫星-64,0
428,5,1579,1637,42,卫星-145,0
429,3,1582,1642,48,卫星-146,1
430,9,1585,1655,44,卫星-47,1
431,6,1594,1652,44,卫星-57,1
432,5,1604,1664,47,卫星-137,1
433,8,1607,1678,50,卫星-56,1
434,3,1609,1670,48,卫星-65,1
435,1,1611,1671,49,卫星-73,1
436,7,1612,1673,47,卫星-73,1
437,2,1615,1676,43,卫星-73,1
438,4,1615,1679,50,卫星-154,1
439,7,1625,1683,40,卫星-4,1
440,6,1628,1686,45,卫星-145,0
441,3,1630,1691,43,卫星-73,0
442,8,1631,1691,46,卫星-64,0
443,6,1640,1698,40,卫星-137,0
444,2,1654,1734,50,卫星-46,1
445,4,1654,1717,40,卫星-64,1
446,1,1665,1743,49,卫星-4,1
447,7,1672,1739,45,卫星-3,0
448,1,1678,1744,50,卫星-145,0
449,8,1685,1740,45,卫星-56,1
450,10,1697,1763,47,卫星-56,0
451,3,1699,1777,48,卫星-145,1
452,3,1701,1762,50,卫星-73,1
453,10,1703,1762,41,卫星-3,0
454,1,1705,1763,42,卫星-137,1
455,4,1707,1774,41,卫星-65,0
456,2,1707,1779,42,卫星-4,0
457,10,1708,1771,45,卫星-4,0
458,3,1709,1766,42,卫星-46,1
459,8,1712,1779,41,卫星-154,0
460,4,1724,1784,48,卫星-45,0
461,8,1725,1788,46,卫星-64,1
462,8,1725,1784,42,卫星-55,0
463,1,1728,1785,40,卫星-146,0
464,4,1732,1805,45,卫星-55,0
465,7,1734,1799,40,卫星-46,1
466,1,1740,1807,42,卫星-56,1
467,3,1745,1806,43,卫星-45,0
468,6,1765,1823,47,卫星-146,1
469,10,1768,1830,47,卫星-55,0
470,1,1769,1837,45,卫星-154,1
471,10,1774,1847,43,卫星-45,1
472,2,1776,1848,47,卫星-45,0
473,1,1778,1842,42,卫星-55,0
474,2,1792,1862,42,卫星-4,0
475,2,1793,1863,42,卫星-4,0
476,10,1797,1865,50,卫星-64,1
477,4,1798,1856,43,卫星-3,1
478,2,1798,1872,50,卫星-145,0
479,1,1806,1883,48,卫星-64,0
480,6,1814,1882,41,卫星-46,1
481,2,1820,1883,48,卫星-3,1
482,6,1821,1880,43,卫星-146,1
483,4,1823,1896,43,卫星-154,0
484,5,1823,1890,49,卫星-45,1
485,10,1826,1881,40,卫星-4,1
486,10,1836,1891,41,卫星-3,0
487,3,1836,1901,44,卫星-55,0
488,2,1837,1907,43,卫星-45,0
489,3,1838,1893,41,卫星-145,1
490,2,1840,1907,48,卫星-45,1
491,1,1842,1922,50,卫星-45,1
492,7,1846,1917,44,卫星-55,0
493,3,1846,1918,43,卫星-55,0
494,8,1846,1912,44,卫星-45,1
495,8,1847,1914,43,卫星-145,0
496,7,1855,1925,41,卫星-145,1
497,1,1866,1924,48,卫星-64,1
498,4,1868,1938,40,卫星-145,0
499,8,1872,1925,43,卫星-46,1
500,7,1884,1947,40,卫星-145,1
501,1,1884,1944,50,卫星-55,0
502,6,1892,1964,43,卫星-46,1
503,3,1893,1968,50,卫星-3,1
504,8,1902,1975,43,卫星-46,1
505,4,1905,1965,50,卫星-145,1
506,2,1911,1974,45,卫星-45,1
507,5,1913,1974,43,卫星-64,0
508,1,1916,1981,46,卫星-45,1
509,10,1921,1983,48,卫星-45,0
510,7,1923,1993,50,卫星-64,0
511,5,1925,1988,43,卫星-64,0
512,4,1926,1989,44,卫星-154,1
513,9,1929,1998,44,卫星-55,1
514,10,1932,2006,50,卫星-55,0
515,7,1933,2001,47,卫星-145,0
516,5,1934,1985,40,卫星-3,1
517,10,1937,2005,41,卫星-64,1
518,3,1937,2008,46,卫星-55,0
519,3,1939,2014,50,卫星-64,0
520,10,1945,2011,47,卫星-3,0
521,9,1946,2026,50,卫星-73,0
522,10,1947,2009,47,卫星-55,1
523,2,1950,2022,47,卫星-154,0
524,10,1951,2010,40,卫星-65,0
525,3,1951,2008,41,卫星-3,1
526,7,1952,2017,43,卫星-145,0
527,6,1957,2012,41,卫星-137,1
528,2,1958,2020,50,卫星-55,0
529,6,1959,2015,44,卫星-64,1
530,1,1961,2024,46,卫星-145,0
531,10,1962,2038,46,卫星-145,0
532,6,1967,2032,49,卫星-55,1
533,9,1969,2025,44,卫星-45,0
534,3,1971,2046,48,卫星-154,1
535,7,1977,2031,40,卫星-45,0
536,10,1979,2039,49,卫星-45,0
537,5,1982,2053,48,卫星-45,0
538,10,1983,2045,42,卫星-3,0
539,1,1984,2047,47,卫星-145,0
540,4,1988,2059,43,卫星-65,1
541,6,1989,2055,48,卫星-3,0
542,9,1990,2054,49,卫星-146,1
543,6,1992,2067,45,卫星-64,1
544,1,1993,2044,41,卫星-146,0
545,1,1994,2069,49,卫星-56,0
546,5,1994,2059,41,卫星-55,1
547,5,1998,2063,41,卫星-73,1
548,7,1998,2048,40,卫星-64,0
549,10,1998,2061,46,卫星-45,1
550,4,2001,2073,44,卫星-55,1
551,4,2002,2079,50,卫星-4,1
552,5,2003,2080,49,卫星-45,0
553,5,2005,2064,45,卫星-45,0
554,2,2010,2082,46,卫星-45,0
555,1,2013,2079,48,卫星-45,1
556,5,2014,2082,42,卫星-45,1
557,2,2016,2087,49,卫星-45,1
558,2,2017,2077,46,卫星-45,0
559,5,2020,2084,48,卫星-55,0
560,3,2022,2085,46,卫星-64,0
561,2,2022,2075,43,卫星-55,0
562,1,2025,2103,48,卫星-45,1
563,6,2026,2093,46,卫星-146,0
564,9,2029,2081,41,卫星-137,0
565,10,2030,2093,47,卫星-64,0
566,1,2031,2097,42,卫星-55,0
567,9,2031,2106,49,卫星-55,1
568,10,2033,2098,43,卫星-46,1
569,5,2037,2094,46,卫星-64,1
570,6,2037,2100,50,卫星-145,0
571,10,2040,2106,43,卫星-3,1
572,2,2044,2106,47,卫星-55,0
573,8,2049,2120,47,卫星-55,0
574,2,2052,2112,48,卫星-56,0
575,8,2053,2112,46,卫星-55,1
576,4,2058,2121,47,卫星-55,1
577,4,2059,2125,43,卫星-55,0
578,8,2060,2133,46,卫星-3,0
579,6,2060,2117,43,卫星-56,1
580,2,2061,2127,47,卫星-137,1
581,9,2062,2129,48,卫星-146,0
582,5,2063,2140,50,卫星-56,0
583,2,2066,2142,49,卫星-73,0
584,3,2068,2127,43,卫星-4,1
585,3,2075,2146,42,卫星-64,0
586,9,2075,2132,46,卫星-45,1
587,6,2076,2148,45,卫星-64,1
588,6,2077,2138,48,卫星-55,1
589,3,2078,2130,42,卫星-73,0
590,9,2086,2146,43,卫星-137,0
591,4,2087,2159,44,卫星-145,0
592,2,2092,2156,48,卫星-46,0
593,10,2092,2156,41,卫星-64,0
594,7,2094,2165,43,卫星-64,1
595,8,2097,2161,44,卫星-45,1
596,4,2098,2166,47,卫星-154,0
597,8,2100,2153,40,卫星-146,1
598,3,2100,2155,41,卫星-153,0
599,10,2101,2174,44,卫星-145,1
600,2,2102,2167,42,卫星-146,1
601,5,2104,2182,50,卫星-3,1
602,9,2105,2166,47,卫星-73,1
603,6,2107,2181,46,卫星-45,0
604,3,2110,2171,40,卫星-4,1
605,4,2120,2183,47,卫星-3,1
606,2,2120,2177,43,卫星-46,0
607,9,2121,2191,42,卫星-4,0
608,7,2125,2197,43,卫星-3,0
609,10,2125,2202,50,卫星-64,0
610,1,2126,2192,46,卫星-3,0
611,1,2128,2200,44,卫星-64,0
612,4,2129,2195,48,卫星-45,1
613,10,2132,2205,45,卫星-73,1
614,4,2135,2201,50,卫星-45,1
615,7,2138,2211,44,卫星-55,1
616,7,2139,2199,44,卫星-73,0
617,4,2141,2208,43,卫星-45,0
618,9,2143,2216,46,卫星-73,0
619,2,2147,2214,48,卫星-154,1
620,1,2147,2200,42,卫星-64,1
621,2,2148,2217,45,卫星-73,0
622,4,2151,2205,44,卫星-3,1
623,9,2159,2213,41,卫星-145,1
624,1,2160,2240,50,卫星-56,1
625,3,2160,2210,40,卫星-45,1
626,9,2161,2222,44,卫星-45,0
627,7,2162,2223,50,卫星-64,0
628,5,2163,2218,41,卫星-55,1
629,2,2164,2223,47,卫星-45,1
630,4,2167,2228,49,卫星-145,1
631,5,2171,2235,45,卫星-64,1
632,9,2173,2243,40,卫星-45,0
633,7,2187,2255,45,卫星-153,1
634,9,2188,2260,47,卫星-55,0
635,1,2190,2262,47,卫星-64,0
636,4,2195,2252,43,卫星-45,0
637,1,2196,2266,45,卫星-55,1
638,7,2197,2275,48,卫星-45,0
639,9,2198,2270,43,卫星-73,1
640,1,2198,2262,43,卫星-55,1
641,7,2200,2263,43,卫星-154,1
642,10,2206,2273,49,卫星-45,1
643,6,2206,2285,49,卫星-45,1
644,7,2211,2273,47,卫星-73,1
645,3,2218,2280,49,卫星-45,0
646,3,2219,2283,46,卫星-45,0
647,10,2221,2291,49,卫星-55,1
648,3,2222,2294,50,卫星-64,1
649,5,2229,2296,41,卫星-73,0
650,10,2233,2299,41,卫星-56,0
651,4,2234,2302,49,卫星-45,0
652,7,2235,2300,40,卫星-153,1
653,6,2235,2311,47,卫星-153,1
654,3,2239,2311,43,卫星-45,0
655,2,2245,2318,46,卫星-137,1
656,8,2247,2313,42,卫星-3,1
657,8,2255,2325,43,卫星-64,1
658,2,2256,2323,44,卫星-73,1
659,6,2261,2315,44,卫星-64,0
660,7,2264,2332,47,卫星-64,0
661,2,2265,2325,49,卫星-3,1
662,5,2267,2333,41,卫星-153,1
663,10,2268,2339,44,卫星-45,1
664,3,2274,2338,43,卫星-55,1
665,10,2275,2347,50,卫星-46,1
666,5,2275,2336,50,卫星-45,1
667,10,2276,2335,47,卫星-145,0
668,5,2279,2354,45,卫星-45,1
669,8,2281,2342,47,卫星-64,0
670,7,2284,2337,41,卫星-45,0
671,10,2286,2357,42,卫星-3,0
672,2,2286,2340,43,卫星-73,1
673,1,2288,2355,42,卫星-55,0
674,4,2290,2362,47,卫星-64,1
675,3,2290,2357,49,卫星-45,1
676,2,2294,2357,48,卫星-64,1
677,2,2295,2354,48,卫星-55,1
678,8,2299,2363,49,卫星-145,0
679,2,2300,2355,41,卫星-55,0
680,8,2301,2364,43,卫星-145,1
681,3,2302,2370,45,卫星-45,1
682,2,2303,2361,45,卫星-45,1
683,4,2305,2384,50,卫星-55,1
684,10,2306,2385,49,卫星-72,1
685,5,2307,2383,46,卫星-153,1
686,10,2308,2382,47,卫星-56,1
687,10,2310,2379,48,卫星-55,0
688,10,2311,2386,46,卫星-45,0
689,10,2321,2398,49,卫星-45,1
690,2,2323,2378,44,卫星-56,1
691,4,2324,2395,47,卫星-153,1
692,7,2329,2387,43,卫星-55,1
693,3,2330,2395,48,卫星-45,0
694,5,2336,2397,48,卫星-64,0
695,10,2337,2406,49,卫星-55,0
696,10,2339,2399,40,卫星-145,1
697,10,2339,2407,42,卫星-145,1
698,9,2343,2410,43,卫星-64,0
699,6,2344,2411,49,卫星-55,1
700,9,2345,2397,40,卫星-73,0
701,5,2350,2413,45,卫星-145,1
702,4,2350,2412,41,卫星-153,0
703,4,2354,2408,40,卫星-45,1
704,9,2361,2426,49,卫星-55,1
705,10,2362,2417,40,卫星-154,1
706,8,2363,2431,44,卫星-154,1
707,2,2370,2444,44,卫星-45,1
708,6,2386,2445,47,卫星-45,1
709,9,2390,2460,48,卫星-45,0
710,9,2395,2462,49,卫星-153,1
711,4,2397,2451,44,卫星-55,1
712,7,2410,2486,47,卫星-55,0
713,3,2414,2474,40,卫星-145,1
714,8,2419,2486,42,卫星-137,1
715,6,2426,2482,45,卫星-137,1
716,7,2427,2493,45,卫星-3,0
717,10,2428,2491,46,卫星-55,1
718,2,2430,2502,47,卫星-45,0
719,4,2431,2483,41,卫星-64,0
720,4,2431,2498,47,卫星-45,0
721,8,2434,2500,42,卫星-55,0
722,5,2435,2507,47,卫星-64,0
723,6,2445,2508,48,卫星-145,1
724,7,2449,2513,41,卫星-55,0
725,3,2449,2512,50,卫星-45,0
726,5,2450,2505,43,卫星-145,1
727,8,2452,2525,47,卫星-153,1
728,5,2461,2521,43,卫星-55,1
729,6,2463,2522,49,卫星-73,0
