taskId,taskPri,es,le,lastTime,satellite,class
99,8,209,280,46,卫星-165,0
100,7,214,286,49,卫星-147,1
101,6,219,281,40,卫星-147,1
102,6,219,283,49,卫星-147,1
103,10,220,276,40,卫星-58,0
104,9,220,272,41,卫星-139,1
105,6,221,277,44,卫星-164,1
106,10,221,288,48,卫星-57,0
107,8,228,288,46,卫星-67,0
108,6,232,302,48,卫星-38,1
109,4,233,301,45,卫星-66,1
110,5,235,306,41,卫星-131,1
111,10,236,310,49,卫星-67,1
112,9,237,294,40,卫星-48,0
113,8,239,306,40,卫星-49,1
114,7,247,304,43,卫星-147,1
115,5,248,317,41,卫星-48,0
116,6,249,314,49,卫星-140,1
117,10,249,318,49,卫星-49,1
118,7,256,326,44,卫星-58,0
119,2,269,344,45,卫星-38,1
120,5,269,329,42,卫星-155,1
121,1,270,333,49,卫星-147,0
122,4,271,334,46,卫星-147,0
123,6,275,332,41,卫星-48,0
124,10,277,336,42,卫星-164,1
125,2,278,338,49,卫星-38,1
126,7,283,345,42,卫星-156,1
127,6,284,361,50,卫星-147,1
128,8,285,336,41,卫星-67,1
129,6,292,356,50,卫星-49,1
130,6,292,355,46,卫星-58,1
131,1,299,356,43,卫星-164,0
132,9,300,360,48,卫星-139,1
133,3,303,359,44,卫星-164,1
134,3,306,376,41,卫星-147,1
135,10,308,360,40,卫星-138,1
136,3,308,384,47,卫星-57,0
137,5,311,376,45,卫星-76,1
138,2,311,364,43,卫星-155,1
139,5,317,389,50,卫星-138,0
140,9,318,387,46,卫星-147,0
141,3,318,379,48,卫星-138,0
142,7,322,391,46,卫星-48,1
143,10,322,380,43,卫星-66,1
144,9,323,399,50,卫星-131,0
145,5,326,394,41,卫星-147,0
146,1,335,405,48,卫星-58,1
147,5,338,407,46,卫星-164,0
148,2,341,399,44,卫星-75,0
149,4,343,403,41,卫星-75,1
150,8,346,419,44,卫星-58,0
151,10,346,414,47,卫星-75,0
152,3,347,421,46,卫星-131,1
153,2,347,423,46,卫星-156,1
154,9,347,407,45,卫星-58,1
155,6,347,410,48,卫星-147,0
156,8,348,420,50,卫星-48,0
157,3,349,422,49,卫星-38,0
158,3,349,408,40,卫星-147,1
159,3,354,413,47,卫星-147,0
160,8,355,427,44,卫星-155,0
161,7,357,422,45,卫星-49,1
162,3,357,421,47,卫星-75,0
163,6,363,427,46,卫星-58,1
164,2,363,416,42,卫星-58,1
165,3,363,428,40,卫星-66,1
166,1,364,421,47,卫星-156,0
167,4,372,439,46,卫星-58,0
168,4,373,439,40,卫星-49,0
169,8,374,447,45,卫星-58,0
170,8,376,448,44,卫星-58,1
171,4,376,442,45,卫星-58,0
172,7,383,460,49,卫星-147,0
173,8,384,445,45,卫星-147,0
174,3,384,456,46,卫星-57,1
175,1,385,464,49,卫星-156,1
176,8,390,460,46,卫星-58,0
177,10,391,447,45,卫星-155,0
178,5,391,461,49,卫星-75,1
179,1,394,463,44,卫星-131,1
180,7,394,450,42,卫星-156,1
181,7,395,460,50,卫星-66,1
182,9,397,457,45,卫星-156,1
183,9,397,457,45,卫星-58,0
184,8,402,477,49,卫星-58,1
185,1,406,482,46,卫星-164,1
186,6,409,475,44,卫星-58,1
187,1,409,469,44,卫星-147,1
188,3,410,473,43,卫星-38,1
189,10,410,479,50,卫星-139,0
190,3,413,476,48,卫星-48,1
191,2,415,484,44,卫星-49,1
192,9,416,484,41,卫星-49,0
193,6,420,485,49,卫星-38,0
194,6,424,488,44,卫星-164,1
195,1,428,502,48,卫星-138,0
196,1,429,494,40,卫星-48,1
197,5,430,495,45,卫星-138,1
198,1,433,494,48,卫星-131,0
199,7,440,496,43,卫星-49,1
200,1,442,498,44,卫星-67,0
201,6,442,512,47,卫星-75,1
202,2,445,509,42,卫星-75,1
203,5,456,527,43,卫星-138,0
204,8,462,527,49,卫星-147,1
205,5,464,518,40,卫星-49,1
206,3,464,524,46,卫星-75,0
207,9,465,539,50,卫星-164,0
208,7,469,533,40,卫星-76,1
209,4,469,545,50,卫星-58,1
210,6,476,532,45,卫星-57,1
211,5,480,535,42,卫星-38,1
212,10,483,535,41,卫星-38,0
213,6,489,551,50,卫星-58,1
214,8,490,553,44,卫星-147,0
215,8,497,561,48,卫星-48,0
216,6,499,577,49,卫星-147,0
217,3,499,564,49,卫星-75,1
218,6,502,561,44,卫星-49,0
219,8,503,579,47,卫星-164,0
220,3,504,577,50,卫星-58,1
221,5,507,581,46,卫星-156,0
222,4,507,571,45,卫星-156,0
223,6,507,570,43,卫星-155,0
224,7,507,576,45,卫星-155,0
225,8,510,576,46,卫星-76,1
226,1,513,570,44,卫星-155,0
227,7,514,567,41,卫星-48,0
228,8,521,584,50,卫星-66,1
229,1,521,579,46,卫星-57,1
230,10,526,595,43,卫星-164,1
231,8,528,591,41,卫星-139,1
232,5,529,588,49,卫星-138,0
233,1,532,597,45,卫星-164,1
234,9,533,600,40,卫星-164,0
235,4,533,604,50,卫星-48,0
236,9,536,611,49,卫星-66,0
237,10,538,604,41,卫星-156,0
238,4,538,607,49,卫星-139,1
239,4,545,614,45,卫星-138,0
240,5,550,621,42,卫星-155,0
241,8,550,621,43,卫星-139,1
242,6,553,616,47,卫星-76,0
243,2,553,612,42,卫星-66,1
244,7,557,630,48,卫星-76,1
245,9,557,632,45,卫星-147,1
246,10,559,626,47,卫星-66,0
247,10,559,622,49,卫星-147,1
248,2,561,628,49,卫星-76,1
249,2,562,633,46,卫星-47,0
250,1,565,634,49,卫星-139,1
251,1,566,631,45,卫星-38,0
252,7,568,623,43,卫星-66,0
253,2,570,637,46,卫星-138,0
254,7,570,626,42,卫星-47,1
255,8,576,633,45,卫星-67,1
256,10,577,651,48,卫星-38,0
257,2,588,645,44,卫星-48,0
258,10,591,660,49,卫星-58,1
259,7,594,662,42,卫星-58,0
260,8,612,674,50,卫星-58,0
261,10,613,666,43,卫星-66,1
262,10,613,676,49,卫星-155,1
263,10,615,672,44,卫星-38,1
264,8,620,690,50,卫星-147,1
265,4,622,681,46,卫星-57,1
266,6,624,692,41,卫星-155,0
267,1,626,693,45,卫星-58,1
268,6,633,706,50,卫星-147,1
269,10,633,696,48,卫星-138,1
270,9,636,702,50,卫星-147,0
271,1,636,701,50,卫星-57,1
272,10,643,696,41,卫星-147,1
273,3,646,720,49,卫星-57,1
274,10,650,724,45,卫星-57,0
275,10,653,726,50,卫星-38,0
276,7,656,707,40,卫星-147,0
277,4,657,710,43,卫星-48,0
278,8,657,716,49,卫星-47,0
279,10,660,716,45,卫星-147,1
280,7,660,732,42,卫星-57,1
281,6,663,735,44,卫星-164,1
282,3,666,722,45,卫星-75,1
283,4,674,737,41,卫星-67,0
284,5,676,740,47,卫星-67,0
285,10,676,731,40,卫星-66,0
286,6,679,748,42,卫星-147,1
287,2,680,753,44,卫星-138,0
288,7,684,757,45,卫星-58,1
289,2,685,749,44,卫星-156,0
290,8,685,765,50,卫星-57,0
291,5,686,753,46,卫星-147,1
292,5,689,764,45,卫星-66,0
293,4,691,756,47,卫星-75,1
294,6,697,751,42,卫星-164,1
295,1,698,752,40,卫星-48,1
296,9,706,772,47,卫星-47,0
297,2,711,771,48,卫星-47,1
298,7,713,773,49,卫星-66,1
299,3,715,789,50,卫星-47,1
300,8,718,794,46,卫星-138,1
301,9,720,787,43,卫星-58,0
302,3,726,791,46,卫星-164,1
303,6,728,805,48,卫星-164,1
304,8,729,799,47,卫星-147,1
305,9,731,803,46,卫星-66,1
306,9,732,796,44,卫星-66,1
307,4,732,795,43,卫星-47,0
308,3,738,799,46,卫星-139,0
309,7,741,802,49,卫星-139,1
310,9,743,801,46,卫星-38,0
311,5,743,801,40,卫星-75,1
312,10,751,809,43,卫星-156,1
313,8,753,820,47,卫星-75,0
314,7,758,825,44,卫星-48,0
315,1,761,826,50,卫星-139,1
316,9,762,839,50,卫星-66,1
317,4,770,835,46,卫星-147,1
318,10,772,851,49,卫星-75,1
319,9,775,846,43,卫星-147,0
320,4,775,836,43,卫星-138,0
321,4,782,851,44,卫星-65,1
322,7,784,854,42,卫星-147,0
323,5,786,854,49,卫星-47,0
324,5,788,852,50,卫星-66,1
325,5,789,847,41,卫星-57,1
326,5,795,858,42,卫星-38,0
327,6,820,887,46,卫星-75,1
328,7,822,881,44,卫星-138,0
329,5,826,893,43,卫星-58,0
330,4,828,896,49,卫星-47,1
331,4,829,891,49,卫星-58,1
332,9,832,906,46,卫星-66,1
333,2,833,886,42,卫星-58,0
334,7,844,898,40,卫星-58,0
335,7,847,917,50,卫星-75,1
336,8,852,929,48,卫星-75,0
337,7,853,912,47,卫星-147,1
338,4,859,912,40,卫星-58,1
339,3,859,925,45,卫星-58,1
340,5,861,912,40,卫星-147,0
341,3,862,930,47,卫星-155,1
342,6,863,930,46,卫星-138,1
343,3,865,922,40,卫星-38,1
344,1,870,924,41,卫星-138,1
345,6,872,932,46,卫星-48,0
346,3,874,940,45,卫星-58,1
347,7,880,948,44,卫星-164,1
348,2,882,954,47,卫星-58,0
349,9,888,966,48,卫星-155,0
350,9,894,967,43,卫星-139,1
351,1,895,955,46,卫星-58,1
352,1,907,971,45,卫星-147,0
353,10,911,962,40,卫星-147,1
354,1,911,968,40,卫星-75,1
355,1,915,973,47,卫星-155,0
356,7,919,978,42,卫星-164,1
357,2,923,974,41,卫星-57,1
358,10,935,1005,42,卫星-147,0
359,10,935,1009,45,卫星-47,1
360,10,939,1005,45,卫星-57,1
361,7,945,1007,42,卫星-155,0
362,7,955,1019,48,卫星-58,1
363,4,955,1025,48,卫星-147,1
364,6,955,1029,50,卫星-75,0
365,8,958,1031,43,卫星-147,1
366,2,970,1042,46,卫星-164,1
367,2,977,1030,43,卫星-75,0
368,7,978,1050,46,卫星-57,1
369,3,983,1051,41,卫星-147,0
370,8,987,1043,40,卫星-75,0
371,10,987,1044,45,卫星-138,1
372,1,988,1063,46,卫星-147,0
373,8,992,1058,50,卫星-146,0
374,3,997,1066,50,卫星-66,0
375,3,1001,1056,43,卫星-66,1
376,5,1005,1065,44,卫星-139,0
377,1,1006,1065,40,卫星-47,0
378,7,1011,1068,46,卫星-147,0
379,8,1013,1079,46,卫星-58,0
380,1,1013,1091,50,卫星-57,1
381,2,1015,1080,47,卫星-65,1
382,3,1021,1080,48,卫星-155,1
383,6,1023,1098,49,卫星-138,1
384,2,1034,1106,45,卫星-57,0
385,6,1039,1097,40,卫星-155,1
386,2,1050,1111,47,卫星-75,1
387,5,1056,1118,41,卫星-65,1
388,5,1061,1125,41,卫星-58,1
389,3,1062,1124,45,卫星-58,1
390,8,1067,1118,40,卫星-47,0
391,9,1080,1142,44,卫星-48,1
392,3,1087,1142,40,卫星-65,0
393,1,1088,1157,46,卫星-147,0
394,3,1089,1162,43,卫星-164,1
395,2,1089,1156,42,卫星-138,1
396,4,1092,1144,41,卫星-147,0
397,9,1100,1162,46,卫星-164,1
398,2,1100,1158,40,卫星-138,1
399,8,1105,1179,47,卫星-138,1
400,3,1109,1181,44,卫星-155,1
401,7,1112,1164,42,卫星-58,0
402,4,1113,1174,42,卫星-57,1
403,8,1113,1180,43,卫星-4,1
404,4,1118,1185,43,卫星-66,1
405,6,1126,1195,45,卫星-138,1
406,10,1127,1199,42,卫星-138,1
407,4,1127,1198,50,卫星-138,0
408,9,1128,1206,50,卫星-75,0
409,8,1128,1194,49,卫星-65,0
410,1,1132,1203,48,卫星-75,0
411,10,1139,1195,44,卫星-147,1
412,4,1142,1194,41,卫星-147,1
413,4,1143,1205,50,卫星-4,0
414,2,1147,1227,50,卫星-164,0
415,5,1152,1221,44,卫星-57,0
416,4,1154,1210,45,卫星-75,0
417,8,1155,1220,42,卫星-164,1
418,5,1157,1217,46,卫星-155,0
419,3,1161,1228,46,卫星-65,1
420,8,1172,1235,49,卫星-57,0
421,1,1172,1244,44,卫星-146,0
422,6,1173,1234,44,卫星-75,0
423,2,1174,1230,41,卫星-164,1
424,9,1177,1232,41,卫星-47,0
425,8,1181,1250,43,卫星-66,0
426,5,1182,1251,45,卫星-57,1
427,10,1193,1245,40,卫星-57,1
428,6,1202,1264,49,卫星-57,1
429,10,1203,1257,42,卫星-4,1
430,1,1214,1284,47,卫星-164,0
431,1,1216,1269,42,卫星-146,1
432,5,1217,1269,42,卫星-164,0
433,7,1219,1278,43,卫星-146,0
434,10,1226,1297,48,卫星-66,1
435,3,1229,1282,43,卫星-47,0
436,2,1234,1298,41,卫星-57,1
437,3,1248,1311,41,卫星-147,0
438,7,1248,1303,41,卫星-138,1
439,1,1274,1350,47,卫星-138,1
440,1,1278,1333,40,卫星-75,0
441,3,1278,1342,48,卫星-4,0
442,3,1290,1348,44,卫星-57,0
443,10,1290,1358,47,卫星-4,1
444,10,1296,1362,45,卫星-73,1
445,3,1299,1358,41,卫星-75,1
446,10,1300,1371,45,卫星-75,1
447,10,1304,1377,49,卫星-47,1
448,2,1304,1368,47,卫星-4,0
449,6,1314,1370,44,卫星-75,1
450,8,1317,1387,50,卫星-4,1
451,2,1317,1396,49,卫星-56,0
452,9,1321,1379,44,卫星-57,1
453,4,1330,1402,42,卫星-145,0
454,2,1336,1410,50,卫星-145,0
455,3,1339,1404,49,卫星-137,0
456,7,1340,1399,41,卫星-138,0
457,10,1341,1418,47,卫星-57,0
458,1,1348,1421,50,卫星-73,0
459,6,1365,1431,50,卫星-65,0
460,2,1366,1437,43,卫星-4,1
461,5,1367,1420,41,卫星-56,1
462,2,1369,1437,49,卫星-57,0
463,5,1376,1439,43,卫星-4,0
464,9,1382,1452,50,卫星-47,1
465,3,1390,1455,42,卫星-146,1
466,2,1400,1461,43,卫星-75,0
467,1,1406,1469,42,卫星-64,0
468,4,1428,1499,43,卫星-65,0
469,7,1429,1487,48,卫星-73,0
470,9,1430,1495,44,卫星-47,0
471,3,1434,1503,43,卫星-4,0
472,3,1442,1507,46,卫星-56,1
473,10,1442,1498,42,卫星-154,1
474,9,1449,1525,47,卫星-138,0
475,5,1449,1511,41,卫星-146,1
476,6,1450,1505,41,卫星-146,0
477,7,1451,1518,45,卫星-146,1
478,7,1451,1518,41,卫星-73,0
479,8,1457,1531,46,卫星-56,1
480,1,1462,1526,45,卫星-145,1
481,6,1464,1532,48,卫星-137,1
482,7,1466,1546,50,卫星-154,0
483,9,1472,1528,44,卫星-145,1
484,1,1474,1535,48,卫星-138,0
485,5,1480,1548,48,卫星-73,0
486,10,1484,1555,41,卫星-65,1
487,10,1499,1571,43,卫星-57,0
488,8,1503,1563,40,卫星-47,1
489,6,1510,1582,48,卫星-46,1
490,2,1515,1579,48,卫星-154,1
491,6,1530,1606,48,卫星-47,0
492,4,1530,1584,44,卫星-73,1
493,1,1538,1613,46,卫星-137,0
494,1,1540,1594,41,卫星-145,1
495,9,1543,1608,47,卫星-65,1
496,6,1546,1604,46,卫星-73,0
497,4,1547,1613,50,卫星-145,1
498,10,1550,1615,43,卫星-73,1
499,3,1552,1625,44,卫星-47,1
500,2,1553,1620,41,卫星-65,0
501,1,1556,1619,44,卫星-3,1
502,4,1559,1639,50,卫星-154,1
503,4,1569,1626,41,卫星-64,0
504,1,1586,1647,46,卫星-47,1
505,4,1586,1638,41,卫星-153,0
506,2,1591,1649,44,卫星-46,1
507,2,1594,1656,42,卫星-73,1
508,8,1598,1673,49,卫星-3,1
509,2,1600,1664,47,卫星-146,1
510,10,1602,1656,41,卫星-73,1
511,4,1617,1680,46,卫星-153,1
512,8,1618,1675,44,卫星-153,1
513,8,1620,1679,45,卫星-153,1
514,2,1624,1694,49,卫星-137,1
515,8,1625,1700,48,卫星-65,0
516,10,1649,1711,42,卫星-145,0
517,1,1650,1712,47,卫星-137,1
518,3,1653,1711,40,卫星-56,1
519,9,1657,1721,48,卫星-64,0
520,7,1661,1736,48,卫星-3,1
521,5,1665,1726,42,卫星-57,1
522,8,1670,1728,47,卫星-3,0
523,7,1673,1744,49,卫星-55,0
524,6,1683,1743,42,卫星-64,0
525,3,1685,1750,41,卫星-145,1
526,2,1694,1761,49,卫星-146,0
527,4,1695,1755,40,卫星-154,1
528,5,1695,1763,45,卫星-55,0
529,1,1699,1756,45,卫星-4,1
530,9,1702,1760,46,卫星-64,0
531,8,1703,1775,43,卫星-64,0
532,3,1703,1780,49,卫星-145,1
533,7,1716,1794,49,卫星-145,1
534,8,1717,1777,41,卫星-46,0
535,7,1719,1778,41,卫星-64,1
536,7,1724,1790,49,卫星-137,0
537,5,1725,1779,44,卫星-46,0
538,9,1730,1795,50,卫星-56,0
539,3,1734,1802,43,卫星-137,0
540,3,1735,1802,47,卫星-65,0
541,10,1735,1799,46,卫星-64,0
542,4,1739,1805,41,卫星-137,0
543,9,1743,1814,49,卫星-4,0
544,7,1747,1809,50,卫星-56,0
545,10,1747,1814,50,卫星-55,0
546,6,1748,1820,50,卫星-73,1
547,4,1751,1812,44,卫星-73,1
548,7,1756,1831,47,卫星-137,1
549,6,1756,1831,49,卫星-45,0
550,7,1758,1826,43,卫星-64,1
551,1,1761,1819,42,卫星-146,0
552,6,1762,1829,43,卫星-3,1
553,10,1763,1824,48,卫星-73,0
554,8,1763,1829,40,卫星-145,0
555,4,1764,1826,50,卫星-145,0
556,2,1766,1831,42,卫星-46,0
557,8,1770,1838,40,卫星-55,1
558,3,1771,1836,42,卫星-3,1
559,3,1771,1839,42,卫星-145,0
560,5,1773,1828,40,卫星-45,1
561,9,1778,1857,50,卫星-145,1
562,4,1782,1853,45,卫星-46,0
563,3,1783,1861,50,卫星-137,0
564,1,1784,1859,47,卫星-145,0
565,9,1784,1845,46,卫星-55,1
566,10,1785,1851,47,卫星-146,1
567,9,1791,1869,49,卫星-4,0
568,7,1797,1861,40,卫星-153,0
569,10,1799,1861,47,卫星-73,0
570,8,1803,1873,46,卫星-3,0
571,5,1803,1860,45,卫星-73,0
572,2,1803,1878,46,卫星-46,1
573,9,1804,1872,40,卫星-154,0
574,10,1808,1879,48,卫星-145,1
575,6,1812,1866,42,卫星-145,1
576,3,1813,1874,43,卫星-56,1
577,10,1813,1885,49,卫星-55,0
578,8,1816,1885,49,卫星-3,0
579,1,1816,1872,46,卫星-73,0
580,7,1818,1873,45,卫星-45,0
581,3,1819,1895,49,卫星-4,0
582,7,1819,1872,42,卫星-55,0
583,10,1820,1895,45,卫星-154,0
584,1,1823,1887,41,卫星-146,0
585,8,1823,1899,48,卫星-145,0
586,9,1824,1895,48,卫星-64,1
587,5,1826,1889,50,卫星-4,0
588,3,1826,1890,41,卫星-145,0
589,3,1828,1894,40,卫星-4,1
590,7,1830,1902,45,卫星-137,0
591,5,1832,1890,42,卫星-64,0
592,10,1833,1896,43,卫星-73,0
593,10,1838,1907,45,卫星-64,0
594,3,1849,1905,43,卫星-46,1
595,8,1850,1911,40,卫星-3,0
596,7,1850,1901,40,卫星-137,0
597,8,1852,1906,43,卫星-137,0
598,2,1856,1927,41,卫星-45,0
599,6,1857,1935,49,卫星-55,1
600,7,1859,1934,45,卫星-46,1
601,1,1861,1919,43,卫星-145,1
602,1,1863,1919,41,卫星-3,1
603,8,1863,1932,48,卫星-55,1
604,7,1865,1938,45,卫星-145,1
605,5,1867,1923,42,卫星-45,0
606,3,1868,1934,41,卫星-154,1
607,2,1868,1943,47,卫星-64,1
608,8,1869,1922,40,卫星-154,1
609,10,1870,1925,43,卫星-154,0
610,2,1871,1945,44,卫星-45,1
611,7,1873,1934,45,卫星-137,1
612,9,1879,1939,47,卫星-146,1
613,1,1880,1938,48,卫星-145,0
614,6,1880,1936,42,卫星-55,0
615,7,1881,1950,40,卫星-145,0
616,8,1882,1956,49,卫星-4,0
617,1,1887,1958,44,卫星-55,0
618,5,1893,1955,43,卫星-145,1
619,10,1894,1951,42,卫星-3,1
620,6,1895,1964,44,卫星-55,1
621,9,1896,1956,50,卫星-3,0
622,6,1904,1963,40,卫星-45,1
623,8,1908,1966,41,卫星-3,0
624,3,1910,1975,41,卫星-73,0
625,5,1917,1982,44,卫星-64,1
626,6,1919,1971,41,卫星-45,0
627,7,1921,1977,42,卫星-55,0
628,9,1922,1983,46,卫星-146,1
629,4,1923,1987,47,卫星-65,0
630,4,1927,1997,48,卫星-73,1
631,1,1928,2005,49,卫星-56,1
632,1,1928,1997,40,卫星-55,1
633,10,1929,2001,49,卫星-3,1
634,6,1936,2005,42,卫星-45,1
635,6,1942,2006,45,卫星-64,1
636,3,1946,2001,42,卫星-3,0
637,7,1946,2015,41,卫星-3,0
638,4,1956,2026,45,卫星-55,0
639,1,1957,2032,50,卫星-64,1
640,6,1958,2020,42,卫星-55,0
641,9,1960,2025,48,卫星-64,1
642,2,1961,2034,49,卫星-45,1
643,10,1965,2035,43,卫星-55,0
644,10,1966,2037,49,卫星-4,1
645,4,1977,2037,43,卫星-154,0
646,10,1977,2035,42,卫星-45,1
647,9,1980,2040,46,卫星-145,0
648,9,1981,2041,47,卫星-145,1
649,4,1982,2042,46,卫星-56,0
650,4,1982,2040,47,卫星-55,0
651,7,1987,2048,45,卫星-145,0
652,9,1987,2063,47,卫星-45,1
653,4,1993,2063,40,卫星-55,0
654,4,2000,2072,49,卫星-145,1
655,6,2005,2073,41,卫星-3,1
656,10,2010,2075,46,卫星-45,1
657,2,2011,2085,50,卫星-55,1
658,9,2014,2073,47,卫星-64,1
659,10,2015,2081,40,卫星-153,0
660,6,2015,2072,41,卫星-55,1
661,10,2020,2083,49,卫星-73,1
662,5,2022,2093,41,卫星-145,0
663,3,2023,2097,49,卫星-145,1
664,10,2024,2091,43,卫星-4,1
665,7,2025,2098,44,卫星-145,0
666,8,2025,2102,50,卫星-55,1
667,3,2026,2086,47,卫星-73,0
668,4,2027,2092,44,卫星-137,1
669,9,2028,2103,45,卫星-55,0
670,7,2042,2109,44,卫星-154,1
671,3,2047,2104,40,卫星-64,1
672,8,2047,2118,50,卫星-45,0
673,5,2049,2106,47,卫星-55,0
674,4,2050,2114,40,卫星-73,1
675,2,2050,2105,42,卫星-55,1
676,8,2051,2110,43,卫星-45,0
677,9,2052,2117,45,卫星-145,0
678,5,2053,2121,40,卫星-55,1
679,4,2053,2114,41,卫星-55,1
680,8,2056,2121,46,卫星-45,0
681,4,2056,2127,50,卫星-45,1
682,6,2062,2131,42,卫星-45,1
683,10,2062,2127,50,卫星-45,0
684,8,2064,2138,45,卫星-145,1
685,6,2066,2124,45,卫星-45,1
686,6,2067,2127,41,卫星-3,1
687,6,2067,2139,43,卫星-153,1
688,5,2067,2130,40,卫星-153,1
689,6,2071,2129,40,卫星-55,1
690,8,2073,2144,48,卫星-55,1
691,2,2075,2142,42,卫星-55,1
692,5,2076,2129,42,卫星-64,0
693,2,2080,2145,40,卫星-45,1
694,6,2080,2136,42,卫星-45,0
695,5,2083,2140,46,卫星-55,1
696,1,2084,2149,45,卫星-45,0
697,8,2085,2143,46,卫星-56,1
698,8,2087,2141,41,卫星-55,0
699,7,2096,2153,47,卫星-3,0
700,6,2099,2169,45,卫星-55,0
701,3,2102,2181,50,卫星-154,1
702,6,2102,2175,44,卫星-45,0
703,6,2103,2159,42,卫星-73,1
704,1,2104,2175,47,卫星-4,1
705,8,2111,2184,49,卫星-3,0
706,1,2119,2184,49,卫星-73,0
707,2,2119,2178,41,卫星-145,1
708,9,2121,2195,50,卫星-146,0
709,3,2126,2188,45,卫星-64,1
710,4,2128,2203,50,卫星-64,1
711,9,2133,2204,43,卫星-145,1
712,5,2138,2200,43,卫星-64,1
713,1,2140,2206,45,卫星-45,1
714,7,2142,2215,46,卫星-4,0
715,7,2148,2198,40,卫星-64,0
716,5,2149,2218,47,卫星-3,1
717,6,2149,2221,50,卫星-56,1
718,6,2151,2225,46,卫星-145,0
719,9,2155,2213,43,卫星-45,1
720,6,2158,2230,50,卫星-55,1
721,4,2159,2218,41,卫星-154,1
722,10,2159,2230,50,卫星-45,0
723,5,2160,2220,48,卫星-46,1
724,6,2160,2234,44,卫星-153,1
725,4,2163,2239,46,卫星-55,1
726,7,2171,2233,45,卫星-55,0
727,10,2172,2242,47,卫星-45,0
728,8,2176,2236,44,卫星-64,1
729,3,2178,2254,47,卫星-55,0
730,8,2179,2242,40,卫星-64,0
731,8,2183,2258,50,卫星-64,1
732,9,2183,2244,48,卫星-55,0
733,3,2194,2264,49,卫星-55,0
