taskId,taskPri,es,le,lastTime,satellite,class
71,6,471,539,47,卫星-156,0
72,9,475,536,41,卫星-57,0
73,4,476,530,41,卫星-75,0
74,4,484,554,50,卫星-164,1
75,10,489,555,42,卫星-66,1
76,6,498,564,47,卫星-38,1
77,6,498,552,43,卫星-147,1
78,5,502,572,42,卫星-155,0
79,3,509,577,47,卫星-131,1
80,7,514,581,46,卫星-38,1
81,9,526,593,50,卫星-138,0
82,6,536,610,44,卫星-147,1
83,2,545,607,47,卫星-75,0
84,4,556,616,40,卫星-67,1
85,7,571,638,50,卫星-75,0
86,8,572,626,44,卫星-164,0
87,3,581,641,48,卫星-164,0
88,4,591,653,49,卫星-138,0
89,8,601,660,48,卫星-48,1
90,8,611,669,45,卫星-75,0
91,6,614,680,49,卫星-75,0
92,9,617,682,46,卫星-138,1
93,3,625,690,47,卫星-57,1
94,4,628,689,48,卫星-75,1
95,9,639,701,43,卫星-48,0
96,9,639,699,46,卫星-58,1
97,6,646,717,45,卫星-48,0
98,5,659,718,43,卫星-38,1
99,2,661,716,42,卫星-57,0
100,5,667,731,41,卫星-58,1
101,10,678,744,45,卫星-66,1
102,9,689,746,40,卫星-138,1
103,5,693,751,47,卫星-138,0
104,8,694,756,43,卫星-138,0
105,9,700,758,47,卫星-138,0
106,8,713,772,41,卫星-155,1
107,2,715,775,40,卫星-75,1
108,3,720,785,49,卫星-138,0
109,5,722,782,49,卫星-57,1
110,2,723,789,47,卫星-155,1
111,10,727,795,43,卫星-66,1
112,10,729,799,49,卫星-48,1
113,9,730,799,42,卫星-58,0
114,2,734,810,50,卫星-155,0
115,8,744,811,46,卫星-75,1
116,9,749,803,42,卫星-147,1
117,9,751,817,47,卫星-58,1
118,4,757,813,41,卫星-38,0
119,4,758,829,41,卫星-58,0
120,7,767,824,44,卫星-38,0
121,1,773,837,48,卫星-66,0
122,3,777,837,43,卫星-75,1
123,8,788,861,48,卫星-147,0
124,4,788,868,50,卫星-75,0
125,3,790,855,48,卫星-58,0
126,7,798,859,50,卫星-156,0
127,8,806,874,46,卫星-66,0
128,6,810,877,40,卫星-147,0
129,6,837,908,41,卫星-58,0
130,9,858,917,45,卫星-139,1
131,2,859,934,46,卫星-164,0
132,9,867,923,43,卫星-164,0
133,5,870,937,45,卫星-75,1
134,5,878,948,41,卫星-65,1
135,1,882,934,40,卫星-75,1
136,4,908,978,48,卫星-139,0
137,4,914,981,42,卫星-139,1
138,3,933,991,45,卫星-147,1
139,8,940,1008,41,卫星-155,1
140,4,946,1013,41,卫星-48,1
141,5,951,1027,47,卫星-147,0
142,2,967,1038,49,卫星-58,1
143,2,973,1039,41,卫星-58,0
144,1,981,1038,42,卫星-147,0
145,8,984,1058,47,卫星-164,1
146,7,989,1055,41,卫星-155,0
147,9,996,1068,48,卫星-147,1
148,7,997,1050,43,卫星-155,1
149,6,1014,1077,47,卫星-155,1
150,2,1014,1072,47,卫星-139,1
151,5,1019,1086,42,卫星-138,0
152,2,1043,1099,43,卫星-146,1
153,9,1053,1117,44,卫星-66,1
154,10,1054,1115,50,卫星-75,1
155,9,1077,1143,43,卫星-57,0
156,6,1078,1137,45,卫星-147,1
157,3,1079,1143,43,卫星-147,1
158,1,1091,1165,49,卫星-147,0
159,6,1116,1180,41,卫星-47,0
160,7,1117,1168,41,卫星-66,1
161,6,1128,1204,46,卫星-66,0
162,8,1129,1205,46,卫星-147,0
163,3,1133,1190,40,卫星-75,0
164,5,1145,1218,47,卫星-147,0
165,5,1159,1236,47,卫星-57,1
166,4,1162,1235,50,卫星-66,0
167,2,1281,1350,49,卫星-47,0
168,4,1292,1361,42,卫星-56,0
169,8,1307,1364,44,卫星-73,0
170,2,1310,1374,47,卫星-47,1
171,7,1329,1403,44,卫星-65,1
172,9,1335,1406,46,卫星-65,0
173,4,1342,1411,42,卫星-145,1
174,4,1343,1416,48,卫星-4,0
175,4,1349,1420,47,卫星-56,0
176,6,1353,1430,50,卫星-146,0
177,5,1417,1490,47,卫星-65,1
178,9,1418,1480,41,卫星-47,0
179,4,1418,1471,41,卫星-4,1
180,3,1426,1495,43,卫星-47,1
181,10,1463,1529,42,卫星-154,0
182,7,1486,1551,47,卫星-145,0
183,10,1518,1596,49,卫星-138,1
184,3,1538,1588,40,卫星-154,1
185,5,1612,1667,44,卫星-46,0
186,1,1615,1675,50,卫星-153,1
187,8,1633,1692,42,卫星-154,0
188,1,1634,1705,48,卫星-145,0
189,8,1637,1696,47,卫星-3,1
190,9,1638,1713,48,卫星-56,1
191,7,1643,1711,50,卫星-73,0
192,3,1660,1715,45,卫星-57,0
193,8,1663,1720,43,卫星-4,0
194,1,1670,1732,41,卫星-55,0
195,1,1683,1757,44,卫星-3,1
196,9,1695,1767,46,卫星-4,0
197,9,1701,1776,50,卫星-55,0
198,1,1703,1764,42,卫星-3,1
199,1,1722,1786,49,卫星-64,0
200,9,1725,1802,50,卫星-64,0
201,7,1729,1786,44,卫星-45,1
202,6,1734,1790,44,卫星-145,1
203,4,1776,1840,46,卫星-64,1
204,6,1777,1843,49,卫星-4,0
205,1,1781,1851,45,卫星-3,1
206,10,1795,1866,41,卫星-146,0
207,1,1798,1872,46,卫星-154,0
208,5,1801,1877,49,卫星-55,0
209,6,1804,1862,45,卫星-45,0
210,3,1811,1876,41,卫星-45,0
211,4,1815,1877,50,卫星-64,1
212,10,1833,1897,50,卫星-64,0
213,7,1843,1903,44,卫星-55,1
214,10,1854,1915,49,卫星-55,1
215,9,1857,1931,45,卫星-145,1
216,10,1858,1934,48,卫星-45,1
217,1,1869,1928,46,卫星-64,0
218,10,1878,1952,47,卫星-45,0
219,2,1883,1951,43,卫星-65,1
220,10,1883,1941,43,卫星-64,0
221,6,1887,1945,47,卫星-55,1
222,4,1894,1958,47,卫星-64,1
223,9,1895,1961,40,卫星-146,0
224,4,1898,1955,47,卫星-3,0
225,6,1910,1974,48,卫星-146,0
226,2,1914,1985,42,卫星-45,1
227,10,1921,2001,50,卫星-153,0
228,6,1934,1992,44,卫星-46,1
229,8,1938,2001,40,卫星-4,0
230,10,1939,2003,45,卫星-145,0
231,2,1951,2007,46,卫星-4,0
232,5,1965,2033,46,卫星-45,0
233,5,1966,2044,48,卫星-46,1
234,9,1966,2034,43,卫星-45,1
235,2,1974,2043,44,卫星-73,0
236,7,1978,2038,44,卫星-154,0
237,7,1995,2062,50,卫星-3,0
238,9,1998,2064,43,卫星-145,0
239,10,1998,2053,44,卫星-55,1
240,1,1998,2062,41,卫星-45,1
241,5,1998,2075,50,卫星-45,0
242,1,2001,2053,41,卫星-55,1
243,9,2003,2058,45,卫星-56,0
244,7,2012,2062,40,卫星-145,0
245,7,2017,2069,41,卫星-45,0
246,6,2021,2088,40,卫星-45,0
247,10,2030,2098,50,卫星-55,1
248,1,2057,2118,40,卫星-145,1
249,9,2059,2119,50,卫星-73,0
250,7,2059,2118,47,卫星-45,0
251,9,2061,2127,40,卫星-55,1
252,1,2063,2134,44,卫星-64,0
253,8,2070,2123,40,卫星-64,0
254,6,2081,2148,46,卫星-55,0
255,5,2088,2163,45,卫星-45,0
256,5,2094,2157,48,卫星-137,1
257,3,2096,2151,45,卫星-3,1
258,8,2098,2160,50,卫星-46,0
259,10,2098,2168,49,卫星-45,0
260,1,2101,2170,42,卫星-55,1
261,10,2113,2177,50,卫星-45,0
262,5,2121,2182,44,卫星-137,1
263,1,2122,2182,49,卫星-55,1
264,4,2123,2184,42,卫星-73,0
265,6,2129,2184,42,卫星-45,0
266,7,2133,2195,43,卫星-45,0
267,5,2136,2214,50,卫星-46,0
268,5,2139,2197,45,卫星-64,1
269,9,2143,2206,45,卫星-64,1
270,6,2145,2215,43,卫星-55,0
271,8,2171,2230,46,卫星-3,1
272,1,2175,2235,45,卫星-3,0
273,10,2177,2238,41,卫星-145,1
274,7,2179,2244,49,卫星-3,0
275,5,2180,2253,50,卫星-145,1
276,4,2183,2242,46,卫星-55,1
277,3,2184,2254,41,卫星-45,0
278,9,2184,2262,50,卫星-45,0
279,4,2186,2247,47,卫星-46,1
280,6,2186,2263,50,卫星-56,0
281,10,2191,2245,44,卫星-153,1
282,8,2192,2249,45,卫星-46,0
283,5,2196,2261,48,卫星-45,0
284,5,2206,2266,45,卫星-45,0
285,5,2208,2274,43,卫星-45,0
286,5,2211,2274,45,卫星-3,1
287,8,2218,2287,50,卫星-45,0
288,1,2232,2297,42,卫星-56,0
289,10,2237,2309,46,卫星-154,1
290,2,2243,2304,44,卫星-55,0
291,9,2252,2311,49,卫星-45,0
292,6,2256,2329,43,卫星-73,0
293,4,2256,2320,44,卫星-56,1
294,4,2258,2329,47,卫星-145,0
295,4,2267,2342,48,卫星-45,0
296,1,2270,2337,48,卫星-64,1
297,8,2271,2334,48,卫星-55,1
298,2,2295,2362,49,卫星-55,0
299,4,2311,2373,45,卫星-3,0
300,7,2316,2388,48,卫星-55,1
301,6,2328,2386,44,卫星-46,1
302,7,2329,2385,42,卫星-55,1
303,1,2333,2384,41,卫星-64,1
304,3,2340,2396,45,卫星-3,1
305,3,2340,2410,46,卫星-145,0
306,1,2345,2408,41,卫星-145,1
307,1,2347,2409,47,卫星-56,0
308,7,2353,2405,40,卫星-45,1
309,4,2357,2422,42,卫星-64,0
310,1,2374,2451,47,卫星-45,0
311,4,2381,2445,42,卫星-55,0
312,2,2397,2473,47,卫星-55,1
313,3,2398,2474,46,卫星-45,1
314,8,2405,2469,45,卫星-137,1
315,10,2437,2505,40,卫星-145,1
316,2,2437,2507,46,卫星-55,1
317,6,2438,2497,47,卫星-137,0
318,4,2440,2502,50,卫星-153,0
319,9,2452,2505,42,卫星-64,0
320,3,2468,2531,48,卫星-64,0
321,3,2472,2542,41,卫星-55,0
322,7,2484,2545,46,卫星-45,1
323,9,2499,2560,43,卫星-55,1
324,3,2506,2575,43,卫星-3,0
325,8,2518,2589,45,卫星-145,1
326,3,2539,2607,47,卫星-137,0
327,10,2548,2619,49,卫星-45,0
328,10,2554,2620,42,卫星-137,0
329,5,2559,2624,45,卫星-55,1
330,9,2560,2629,43,卫星-64,0
331,5,2560,2631,48,卫星-145,0
332,1,2561,2624,44,卫星-64,1
333,9,2592,2645,40,卫星-55,0
334,4,2599,2664,49,卫星-145,1
335,4,2599,2661,43,卫星-45,1
336,4,2600,2658,48,卫星-55,1
337,4,2613,2692,49,卫星-64,1
338,4,2621,2682,48,卫星-64,1
339,9,2640,2697,44,卫星-55,0
340,8,2649,2708,43,卫星-55,1
341,10,2673,2745,45,卫星-54,0
342,1,2691,2750,47,卫星-55,0
343,7,2691,2757,41,卫星-54,0
344,7,2697,2763,45,卫星-3,0
345,6,2701,2774,48,卫星-55,0
346,6,2703,2768,41,卫星-64,1
347,8,2707,2767,45,卫星-153,1
348,9,2715,2778,44,卫星-54,0
349,8,2741,2812,46,卫星-54,0
350,6,2749,2809,42,卫星-72,1
351,8,2752,2814,44,卫星-135,1
352,5,2768,2831,50,卫星-55,0
353,2,2781,2848,41,卫星-55,0
354,7,2785,2846,40,卫星-45,1
355,4,2805,2861,46,卫星-45,1
356,7,2813,2867,42,卫星-54,1
357,2,2825,2894,40,卫星-45,0
358,5,2826,2888,49,卫星-45,1
359,2,2839,2903,41,卫星-80,1
360,4,2857,2921,40,卫星-54,1
361,2,2873,2949,48,卫星-55,1
362,5,2873,2942,45,卫星-45,1
363,3,2886,2964,50,卫星-54,0
364,7,2901,2976,46,卫星-55,0
365,3,2907,2959,42,卫星-144,0
366,5,2920,2981,45,卫星-45,1
367,4,2930,3000,48,卫星-135,0
368,2,2935,3013,48,卫星-54,0
369,7,2940,3008,50,卫星-81,0
370,8,2941,2999,43,卫星-54,0
371,2,2950,3026,50,卫星-55,0
372,5,2966,3036,43,卫星-54,1
373,9,2979,3049,42,卫星-54,0
374,6,2988,3052,49,卫星-80,0
375,7,2989,3056,49,卫星-144,0
376,6,3003,3058,43,卫星-45,1
377,2,3015,3067,41,卫星-44,1
378,3,3021,3079,44,卫星-153,0
379,9,3024,3080,42,卫星-54,0
380,9,3027,3096,48,卫星-72,1
381,4,3039,3098,47,卫星-55,1
382,10,3040,3112,46,卫星-135,1
383,4,3049,3122,46,卫星-54,0
384,1,3051,3121,47,卫星-44,0
385,2,3059,3125,43,卫星-54,1
386,4,3076,3150,49,卫星-135,1
387,10,3077,3128,40,卫星-54,0
388,10,3083,3153,50,卫星-53,0
389,9,3087,3145,45,卫星-135,0
390,10,3088,3145,43,卫星-63,0
391,7,3093,3151,42,卫星-160,0
392,10,3101,3162,49,卫星-143,1
393,5,3118,3179,46,卫星-44,1
394,3,3122,3187,49,卫星-143,0
395,4,3126,3197,42,卫星-80,1
396,3,3130,3193,45,卫星-44,1
397,3,3131,3188,43,卫星-44,1
398,5,3154,3218,49,卫星-144,1
399,4,3181,3251,43,卫星-54,1
400,2,3184,3243,40,卫星-53,1
401,5,3199,3255,40,卫星-53,1
402,7,3199,3253,43,卫星-143,0
403,3,3232,3295,41,卫星-151,1
404,8,3250,3305,41,卫星-63,0
405,3,3256,3319,50,卫星-160,1
406,10,3259,3325,41,卫星-72,1
407,4,3264,3327,40,卫星-143,0
408,4,3264,3336,44,卫星-160,0
409,5,3273,3334,50,卫星-54,0
410,10,3280,3338,40,卫星-72,1
411,5,3280,3337,40,卫星-71,0
412,2,3282,3339,41,卫星-53,0
413,9,3288,3359,46,卫星-53,0
414,4,3292,3360,46,卫星-53,1
415,9,3293,3356,49,卫星-135,0
416,10,3308,3365,44,卫星-44,0
417,3,3313,3383,46,卫星-80,0
418,10,3346,3409,48,卫星-80,0
419,10,3347,3414,41,卫星-54,0
420,4,3363,3434,41,卫星-43,1
421,1,3370,3443,46,卫星-54,0
422,1,3379,3444,40,卫星-44,1
423,1,3383,3445,50,卫星-44,0
424,8,3384,3442,43,卫星-160,1
425,9,3391,3449,41,卫星-142,1
426,3,3395,3453,45,卫星-44,0
427,8,3406,3465,48,卫星-53,1
428,7,3410,3469,49,卫星-71,1
429,5,3422,3491,47,卫星-44,0
430,6,3424,3487,50,卫星-54,0
431,4,3424,3486,43,卫星-53,1
432,5,3428,3486,46,卫星-134,1
433,5,3431,3498,50,卫星-135,0
434,3,3437,3501,44,卫星-43,0
435,5,3448,3508,42,卫星-44,0
436,9,3457,3531,49,卫星-44,0
437,10,3459,3517,46,卫星-144,0
438,5,3462,3529,40,卫星-43,1
439,5,3463,3535,42,卫星-43,0
440,4,3475,3535,47,卫星-143,0
441,2,3478,3541,49,卫星-71,1
442,4,3478,3548,42,卫星-61,0
443,1,3484,3544,48,卫星-142,1
444,2,3486,3558,50,卫星-54,1
445,8,3486,3548,45,卫星-142,1
446,7,3495,3565,40,卫星-71,1
447,6,3495,3555,42,卫星-43,0
448,6,3496,3560,44,卫星-53,0
449,10,3498,3576,49,卫星-63,1
450,5,3499,3561,40,卫星-54,0
451,2,3502,3569,40,卫星-53,0
452,5,3506,3566,41,卫星-81,1
453,4,3508,3577,47,卫星-134,0
454,4,3514,3589,46,卫星-134,0
455,4,3521,3589,45,卫星-134,1
456,3,3524,3591,46,卫星-43,0
457,4,3535,3610,47,卫星-43,0
458,7,3535,3610,48,卫星-134,0
459,2,3549,3619,45,卫星-62,0
460,9,3550,3609,45,卫星-52,1
461,3,3555,3623,50,卫星-160,0
462,9,3560,3617,44,卫星-54,1
463,1,3561,3634,45,卫星-53,1
464,9,3561,3626,48,卫星-52,1
465,7,3567,3636,45,卫星-135,1
466,4,3574,3632,43,卫星-44,0
467,9,3574,3641,50,卫星-160,0
468,4,3578,3638,44,卫星-43,0
469,1,3582,3643,45,卫星-160,1
470,7,3584,3638,40,卫星-44,0
471,2,3587,3655,46,卫星-52,0
472,6,3594,3649,40,卫星-62,1
473,5,3594,3663,40,卫星-53,0
474,10,3599,3677,50,卫星-54,0
475,3,3608,3670,42,卫星-71,0
476,4,3611,3678,47,卫星-134,1
477,5,3613,3690,50,卫星-143,0
478,4,3619,3684,45,卫星-62,1
479,9,3626,3692,42,卫星-70,0
480,9,3640,3708,42,卫星-70,1
481,5,3649,3720,43,卫星-54,1
482,1,3661,3722,49,卫星-80,1
483,10,3666,3727,49,卫星-52,0
484,9,3674,3725,40,卫星-143,0
485,1,3674,3729,43,卫星-52,1
486,9,3675,3731,44,卫星-70,0
487,7,3680,3752,45,卫星-135,1
488,5,3690,3755,50,卫星-70,0
489,3,3691,3764,50,卫星-143,1
490,5,3698,3757,40,卫星-142,0
491,8,3702,3770,40,卫星-135,0
492,8,3705,3762,42,卫星-53,1
493,4,3712,3783,50,卫星-61,1
494,2,3713,3768,41,卫星-54,0
495,3,3720,3791,50,卫星-135,1
496,7,3722,3782,41,卫星-53,0
497,7,3730,3806,48,卫星-80,0
498,5,3730,3800,49,卫星-54,0
499,9,3734,3800,46,卫星-70,0
500,8,3738,3801,48,卫星-71,1
501,6,3741,3816,50,卫星-62,1
502,1,3741,3805,40,卫星-79,0
503,2,3743,3802,40,卫星-160,0
504,5,3755,3829,46,卫星-143,0
505,1,3761,3836,47,卫星-53,1
506,7,3767,3838,45,卫星-53,0
507,8,3768,3826,45,卫星-53,1
508,4,3781,3840,49,卫星-70,1
509,7,3785,3859,48,卫星-160,0
510,5,3792,3858,43,卫星-53,1
511,6,3796,3859,43,卫星-62,0
512,5,3798,3854,42,卫星-160,1
513,10,3819,3881,44,卫星-43,1
514,2,3823,3890,44,卫星-160,0
515,3,3829,3889,48,卫星-70,1
516,8,3831,3901,45,卫星-53,1
517,8,3837,3904,47,卫星-52,1
518,4,3837,3897,49,卫星-79,1
519,8,3837,3898,48,卫星-61,0
520,2,3862,3914,40,卫星-134,1
521,6,3863,3929,45,卫星-43,0
522,3,3869,3947,49,卫星-62,1
523,9,3877,3939,48,卫星-134,0
524,4,3893,3968,45,卫星-143,1
525,3,3894,3948,44,卫星-43,0
526,6,3905,3966,42,卫星-43,1
527,2,3908,3977,46,卫星-160,0
528,6,3950,4015,44,卫星-160,1
529,2,3966,4040,46,卫星-43,1
530,4,3968,4035,42,卫星-134,0
531,4,3986,4042,45,卫星-143,0
532,2,4011,4090,49,卫星-52,0
533,10,4015,4086,41,卫星-43,1
534,9,4015,4073,43,卫星-61,1
535,8,4019,4071,41,卫星-151,1
536,7,4025,4102,48,卫星-134,0
537,9,4037,4099,49,卫星-151,0
538,7,4054,4120,46,卫星-71,0
539,9,4054,4134,50,卫星-134,0
540,7,4072,4132,50,卫星-134,0
541,4,4091,4155,41,卫星-142,1
542,2,4099,4157,43,卫星-53,1
543,5,4153,4209,43,卫星-134,0
544,5,4157,4216,49,卫星-71,1
545,6,4172,4230,48,卫星-151,0
546,1,4180,4249,43,卫星-160,1
547,1,4209,4281,47,卫星-151,0
548,6,4224,4290,47,卫星-70,1
549,9,4227,4297,40,卫星-143,0
550,6,4238,4314,50,卫星-70,0
551,4,4253,4311,40,卫星-62,0
552,7,4286,4351,41,卫星-142,1
553,10,4289,4351,40,卫星-142,1
554,8,4323,4390,42,卫星-52,1
555,2,4331,4398,50,卫星-142,1
556,4,4331,4404,47,卫星-70,1
557,2,4337,4406,41,卫星-134,0
558,6,4372,4437,44,卫星-151,1
559,10,4377,4433,46,卫星-52,1
560,10,4378,4441,42,卫星-142,0
561,7,4382,4443,45,卫星-78,0
562,6,4383,4440,41,卫星-142,1
563,7,4390,4459,50,卫星-160,1
564,5,4395,4448,41,卫星-142,0
565,7,4419,4477,44,卫星-142,1
566,3,4437,4506,44,卫星-160,1
567,2,4447,4515,46,卫星-142,1
568,7,4452,4517,49,卫星-78,0
569,3,4461,4538,48,卫星-61,1
570,8,4465,4518,42,卫星-142,0
571,10,4486,4551,43,卫星-78,0
572,8,4498,4565,49,卫星-142,1
573,7,4506,4569,40,卫星-70,1
574,7,4510,4570,49,卫星-158,0
575,9,4514,4584,47,卫星-70,1
576,1,4541,4606,44,卫星-41,1
577,1,4543,4601,48,卫星-168,1
578,1,4575,4655,50,卫星-142,0
579,2,4582,4634,41,卫星-78,0
580,1,4597,4658,46,卫星-70,0
581,7,4602,4666,44,卫星-87,0
582,1,4608,4673,45,卫星-78,1
583,5,4619,4680,47,卫星-78,1
584,4,4627,4700,47,卫星-70,0
585,7,4644,4703,42,卫星-168,0
586,6,4746,4811,46,卫星-41,0
587,2,4747,4811,47,卫星-78,0
588,3,4749,4811,49,卫星-159,0
589,1,4757,4811,43,卫星-70,1
590,10,4760,4814,40,卫星-70,0
591,7,4782,4848,47,卫星-70,0
592,3,4787,4849,48,卫星-78,1
593,1,4788,4849,48,卫星-78,1
594,7,4789,4867,50,卫星-70,1
595,4,4789,4849,41,卫星-78,1
596,7,4789,4850,50,卫星-150,0
597,8,4790,4853,49,卫星-142,0
598,3,4811,4887,46,卫星-142,0
599,1,4811,4870,47,卫星-78,1
600,1,4812,4882,40,卫星-78,0
601,5,4822,4888,44,卫星-167,1
602,6,4837,4901,41,卫星-78,1
603,4,4844,4899,42,卫星-167,1
604,6,4853,4916,47,卫星-87,1
605,7,4855,4927,50,卫星-167,1
606,10,4859,4912,40,卫星-8,1
607,5,4876,4938,44,卫星-78,0
608,7,4880,4941,48,卫星-8,0
609,7,4882,4951,44,卫星-150,1
610,6,4888,4959,46,卫星-167,1
611,5,4890,4958,47,卫星-41,0
612,7,4891,4967,49,卫星-167,1
613,3,4897,4963,50,卫星-78,0
614,10,4897,4957,45,卫星-8,1
615,2,4912,4975,43,卫星-8,0
616,10,4951,5012,46,卫星-8,0
617,4,4960,5015,44,卫星-68,0
618,9,4962,5025,48,卫星-167,1
619,7,4965,5019,42,卫星-78,0
620,9,4973,5026,40,卫星-167,0
621,9,4974,5048,48,卫星-78,1
622,2,4985,5047,42,卫星-87,1
623,7,4987,5061,45,卫星-78,1
624,3,5004,5057,41,卫星-8,1
625,3,5006,5073,46,卫星-133,0
626,3,5015,5091,47,卫星-78,0
627,9,5021,5092,41,卫星-87,0
628,7,5024,5080,42,卫星-167,1
629,9,5025,5087,45,卫星-133,1
630,2,5026,5094,47,卫星-8,1
631,6,5030,5095,48,卫星-68,0
632,10,5036,5098,48,卫星-70,0
633,7,5042,5113,43,卫星-159,1
634,9,5044,5116,47,卫星-158,0
635,1,5048,5123,49,卫星-142,1
636,2,5052,5118,42,卫星-133,0
637,5,5059,5131,42,卫星-142,0
638,6,5069,5131,49,卫星-68,1
639,3,5080,5142,48,卫星-41,1
640,5,5081,5135,44,卫星-158,0
641,2,5082,5156,45,卫星-68,0
642,2,5083,5147,41,卫星-8,1
643,7,5086,5147,45,卫星-77,0
644,9,5090,5157,43,卫星-167,0
645,9,5091,5158,47,卫星-77,1
646,2,5101,5156,44,卫星-78,0
647,6,5102,5180,48,卫星-8,0
648,5,5102,5164,47,卫星-86,0
649,4,5103,5172,46,卫星-159,0
650,2,5111,5167,46,卫星-60,0
651,1,5142,5217,47,卫星-150,0
652,4,5148,5203,44,卫星-87,1
653,3,5150,5215,47,卫星-87,1
654,2,5156,5217,46,卫星-78,0
655,10,5156,5218,44,卫星-87,1
656,8,5163,5238,49,卫星-68,0
657,7,5166,5223,42,卫星-8,0
658,7,5177,5246,46,卫星-41,0
659,8,5192,5246,42,卫星-87,1
660,2,5205,5255,40,卫星-158,1
661,5,5209,5280,45,卫星-78,1
662,5,5213,5285,47,卫星-78,0
663,7,5213,5269,41,卫星-78,0
664,10,5215,5270,44,卫星-41,0
665,8,5218,5281,47,卫星-87,1
666,4,5225,5287,50,卫星-159,1
667,1,5236,5301,42,卫星-159,0
668,3,5236,5309,47,卫星-60,1
669,3,5241,5312,41,卫星-78,1
670,5,5242,5295,43,卫星-133,0
671,4,5259,5318,45,卫星-168,0
672,10,5267,5326,47,卫星-87,0
673,2,5271,5328,44,卫星-168,1
674,3,5279,5349,43,卫星-167,0
675,5,5287,5361,50,卫星-159,1
676,9,5298,5356,47,卫星-150,0
677,6,5309,5371,42,卫星-167,0
678,8,5312,5376,47,卫星-167,1
679,7,5317,5378,46,卫星-158,1
680,10,5328,5392,49,卫星-158,0
681,10,5340,5408,47,卫星-8,0
682,5,5344,5407,46,卫星-78,1
683,10,5345,5415,44,卫星-133,1
684,10,5357,5412,44,卫星-150,1
685,1,5363,5422,42,卫星-68,0
686,3,5367,5434,40,卫星-77,1
687,8,5370,5436,43,卫星-41,0
688,5,5372,5436,49,卫星-159,0
689,5,5376,5446,43,卫星-78,0
690,4,5379,5454,45,卫星-78,1
691,9,5415,5472,42,卫星-167,0
692,1,5418,5471,43,卫星-60,0
693,5,5427,5485,43,卫星-77,0
694,6,5431,5502,49,卫星-8,1
695,7,5465,5523,47,卫星-60,1
696,6,5480,5548,50,卫星-167,0
697,4,5481,5545,49,卫星-87,1
698,4,5490,5554,42,卫星-68,0
699,8,5514,5569,41,卫星-158,0
700,2,5538,5608,44,卫星-60,1
701,2,5544,5603,44,卫星-8,0
702,5,5545,5624,50,卫星-150,0
703,1,5548,5606,48,卫星-77,0
704,2,5549,5607,45,卫星-158,1
705,9,5560,5622,43,卫星-158,0
706,8,5566,5637,48,卫星-8,1
707,6,5589,5651,42,卫星-60,1
708,7,5601,5654,41,卫星-68,0
709,1,5614,5683,43,卫星-150,1
710,2,5617,5688,45,卫星-8,0
711,1,5624,5689,42,卫星-78,1
