taskId,taskPri,es,le,lastTime,satellite,class
426,1,1839,1902,50,卫星-3,1
427,2,1841,1908,42,卫星-55,0
428,9,1843,1919,46,卫星-45,1
429,8,1851,1926,48,卫星-145,0
430,9,1852,1907,44,卫星-64,0
431,6,1852,1909,47,卫星-55,0
432,10,1854,1913,40,卫星-55,1
433,1,1856,1927,48,卫星-45,1
434,2,1856,1917,45,卫星-45,0
435,8,1859,1926,40,卫星-73,0
436,6,1863,1928,43,卫星-55,0
437,10,1865,1931,48,卫星-55,0
438,7,1867,1936,43,卫星-154,0
439,7,1868,1931,41,卫星-146,0
440,2,1868,1933,47,卫星-64,1
441,6,1871,1926,45,卫星-46,1
442,5,1874,1947,46,卫星-55,1
443,9,1875,1944,41,卫星-3,0
444,4,1877,1942,40,卫星-4,0
445,4,1879,1950,41,卫星-137,1
446,3,1879,1945,40,卫星-137,0
447,8,1879,1947,41,卫星-153,0
448,1,1879,1947,48,卫星-45,0
449,9,1881,1943,50,卫星-46,0
450,5,1882,1935,41,卫星-73,0
451,8,1884,1951,45,卫星-45,0
452,2,1885,1959,45,卫星-45,1
453,3,1886,1958,49,卫星-145,1
454,4,1887,1957,47,卫星-55,0
455,4,1887,1941,41,卫星-45,1
456,3,1890,1955,42,卫星-4,1
457,2,1894,1951,43,卫星-46,1
458,5,1900,1972,44,卫星-46,1
459,7,1902,1976,50,卫星-55,0
460,10,1904,1961,47,卫星-46,1
461,3,1906,1975,41,卫星-154,1
462,6,1908,1983,47,卫星-64,1
463,6,1910,1975,49,卫星-45,1
464,3,1917,1979,46,卫星-153,0
465,7,1918,1995,50,卫星-3,0
466,2,1918,1973,42,卫星-55,0
467,9,1919,1993,49,卫星-3,1
468,1,1929,2005,49,卫星-137,0
469,1,1929,1984,44,卫星-55,0
470,4,1931,2001,48,卫星-55,1
471,5,1932,1993,42,卫星-154,1
472,10,1934,1987,42,卫星-46,0
473,1,1943,2016,49,卫星-45,1
474,3,1945,2003,42,卫星-64,0
475,8,1951,2009,40,卫星-145,1
476,7,1954,2019,46,卫星-64,0
477,2,1954,2017,49,卫星-45,0
478,1,1955,2014,48,卫星-153,1
479,3,1959,2018,40,卫星-55,1
480,7,1959,2011,40,卫星-55,0
481,1,1966,2031,45,卫星-65,0
482,1,1969,2041,47,卫星-45,1
483,7,1971,2034,40,卫星-145,0
484,7,1972,2050,48,卫星-64,0
485,3,1973,2048,50,卫星-73,1
486,1,1973,2044,41,卫星-45,1
487,4,1977,2049,49,卫星-137,0
488,9,1980,2054,48,卫星-55,0
489,2,1982,2048,44,卫星-55,0
490,9,1985,2040,44,卫星-3,1
491,5,1989,2062,47,卫星-145,0
492,6,1992,2053,49,卫星-45,1
493,1,1993,2065,50,卫星-55,0
494,9,1994,2060,41,卫星-73,1
495,10,1997,2064,44,卫星-73,0
496,2,1998,2067,50,卫星-45,0
497,3,2002,2054,41,卫星-3,1
498,8,2007,2058,41,卫星-64,0
499,9,2016,2071,40,卫星-145,1
500,2,2017,2076,40,卫星-55,1
501,3,2018,2095,49,卫星-46,1
502,1,2023,2097,49,卫星-154,0
503,5,2025,2092,40,卫星-137,0
504,2,2029,2103,49,卫星-55,0
505,7,2035,2108,48,卫星-145,0
506,10,2038,2107,43,卫星-145,0
507,8,2045,2123,50,卫星-3,0
508,3,2045,2112,40,卫星-55,0
509,7,2054,2111,43,卫星-55,0
510,10,2054,2125,43,卫星-45,0
511,9,2056,2124,40,卫星-137,1
512,10,2058,2136,48,卫星-64,0
513,8,2070,2132,48,卫星-55,0
514,6,2072,2138,41,卫星-55,0
515,1,2075,2135,50,卫星-55,1
516,1,2077,2138,48,卫星-55,1
517,6,2078,2137,47,卫星-64,1
518,8,2079,2134,43,卫星-146,0
519,9,2079,2134,40,卫星-45,1
520,2,2083,2160,48,卫星-64,0
521,2,2085,2146,40,卫星-65,1
522,1,2087,2147,42,卫星-65,1
523,2,2090,2150,40,卫星-65,0
524,3,2091,2158,47,卫星-64,1
525,4,2094,2162,44,卫星-153,1
526,8,2096,2163,40,卫星-55,0
527,7,2098,2158,43,卫星-145,1
528,6,2101,2157,44,卫星-55,1
529,8,2103,2155,40,卫星-56,0
530,10,2105,2167,41,卫星-55,1
531,3,2109,2173,41,卫星-55,0
532,5,2110,2163,41,卫星-145,1
533,2,2112,2176,48,卫星-45,1
534,3,2118,2183,40,卫星-46,1
535,3,2122,2181,46,卫星-154,1
536,8,2124,2193,47,卫星-137,0
537,2,2127,2195,42,卫星-3,0
538,1,2127,2186,44,卫星-64,0
539,9,2130,2201,48,卫星-146,1
540,4,2130,2201,50,卫星-64,0
541,8,2134,2193,47,卫星-73,0
542,3,2143,2207,44,卫星-4,0
543,5,2143,2217,47,卫星-45,1
544,1,2145,2217,50,卫星-45,0
545,7,2146,2203,42,卫星-154,0
546,2,2151,2211,42,卫星-4,0
547,3,2154,2224,49,卫星-55,1
548,1,2154,2223,42,卫星-55,1
549,2,2157,2221,40,卫星-45,0
550,9,2159,2215,46,卫星-64,1
551,9,2161,2222,43,卫星-55,1
552,10,2169,2237,42,卫星-55,0
553,5,2170,2231,41,卫星-55,0
554,2,2170,2235,42,卫星-45,0
555,7,2171,2233,45,卫星-153,1
556,10,2171,2248,49,卫星-55,0
557,2,2182,2259,49,卫星-45,1
558,4,2183,2249,44,卫星-145,1
559,8,2185,2248,43,卫星-55,0
560,10,2188,2253,48,卫星-45,0
561,5,2190,2254,42,卫星-3,0
562,6,2200,2259,48,卫星-3,0
563,1,2201,2267,41,卫星-55,1
564,2,2209,2262,42,卫星-153,1
565,5,2211,2274,47,卫星-153,0
566,6,2215,2275,40,卫星-45,1
567,3,2216,2270,44,卫星-45,1
568,5,2221,2288,49,卫星-45,0
569,6,2226,2289,49,卫星-46,0
570,3,2234,2289,43,卫星-145,0
571,5,2237,2316,49,卫星-64,0
572,8,2242,2308,48,卫星-55,0
573,3,2245,2308,49,卫星-72,1
574,8,2246,2313,47,卫星-3,0
575,10,2247,2313,44,卫星-3,1
576,9,2248,2310,43,卫星-55,1
577,10,2249,2309,48,卫星-45,0
578,2,2252,2306,44,卫星-73,1
579,8,2252,2320,49,卫星-45,1
580,1,2260,2316,46,卫星-55,0
581,6,2261,2337,49,卫星-154,1
582,7,2263,2337,48,卫星-3,0
583,8,2263,2327,48,卫星-3,0
584,6,2263,2327,40,卫星-137,0
585,3,2264,2333,45,卫星-65,0
586,7,2264,2327,50,卫星-45,1
587,7,2271,2338,40,卫星-55,0
588,10,2273,2353,50,卫星-55,0
589,9,2274,2345,46,卫星-72,0
590,4,2277,2332,44,卫星-55,0
591,4,2282,2345,48,卫星-137,0
592,3,2285,2351,47,卫星-3,0
593,6,2287,2345,48,卫星-3,0
594,9,2288,2347,45,卫星-45,0
595,9,2290,2350,40,卫星-64,1
596,3,2294,2351,40,卫星-137,0
597,2,2296,2366,42,卫星-145,1
598,10,2296,2363,42,卫星-153,0
599,4,2298,2357,48,卫星-64,1
600,2,2303,2370,40,卫星-55,1
601,4,2309,2371,44,卫星-45,0
602,1,2311,2384,43,卫星-55,0
603,10,2312,2379,41,卫星-73,1
604,2,2312,2381,41,卫星-137,0
605,4,2320,2393,43,卫星-45,0
606,2,2320,2380,47,卫星-45,0
607,8,2321,2385,44,卫星-45,0
608,6,2322,2392,47,卫星-55,1
609,1,2324,2399,45,卫星-145,1
610,2,2325,2398,45,卫星-55,0
611,8,2325,2391,40,卫星-45,0
612,1,2330,2390,44,卫星-64,0
613,5,2330,2402,43,卫星-45,0
614,6,2331,2404,44,卫星-3,1
615,2,2334,2409,46,卫星-137,1
616,8,2347,2422,48,卫星-45,0
617,1,2350,2414,46,卫星-45,0
618,1,2352,2414,46,卫星-145,1
619,9,2362,2425,40,卫星-64,1
620,6,2362,2423,46,卫星-64,1
621,8,2368,2446,50,卫星-45,0
622,2,2368,2442,45,卫星-72,1
623,6,2371,2430,40,卫星-45,1
624,6,2372,2451,50,卫星-46,1
625,1,2382,2443,44,卫星-56,1
626,6,2383,2433,40,卫星-153,0
627,4,2390,2462,50,卫星-55,0
628,6,2391,2462,42,卫星-55,0
629,5,2392,2451,47,卫星-153,1
630,7,2393,2451,40,卫星-73,0
631,2,2395,2454,42,卫星-64,1
632,6,2397,2472,47,卫星-45,1
633,7,2399,2472,50,卫星-55,0
634,4,2399,2461,42,卫星-45,1
635,7,2401,2465,42,卫星-64,1
636,4,2403,2473,42,卫星-45,0
637,7,2410,2489,49,卫星-3,0
638,3,2412,2484,42,卫星-145,0
639,5,2422,2479,47,卫星-45,1
640,7,2423,2492,47,卫星-137,0
641,10,2424,2477,40,卫星-153,1
642,2,2427,2490,41,卫星-3,0
643,5,2428,2500,50,卫星-64,1
644,4,2430,2504,46,卫星-45,0
645,2,2434,2508,45,卫星-55,1
646,9,2436,2506,49,卫星-3,1
647,2,2439,2506,41,卫星-64,1
648,8,2442,2515,45,卫星-55,1
649,7,2449,2524,46,卫星-55,1
650,4,2451,2506,41,卫星-55,0
651,9,2455,2525,49,卫星-3,1
652,1,2457,2518,50,卫星-55,0
653,6,2464,2520,46,卫星-64,1
654,2,2465,2521,41,卫星-55,1
655,4,2465,2542,47,卫星-55,1
656,6,2469,2533,42,卫星-45,0
657,3,2477,2539,46,卫星-55,0
658,2,2478,2546,47,卫星-45,0
659,3,2479,2550,46,卫星-137,1
660,1,2481,2538,47,卫星-55,0
661,5,2488,2555,50,卫星-55,0
662,10,2491,2550,40,卫星-55,0
663,2,2492,2561,42,卫星-55,0
664,7,2503,2581,50,卫星-153,0
665,2,2507,2568,48,卫星-64,0
666,7,2512,2564,41,卫星-64,0
667,10,2519,2574,44,卫星-45,0
668,3,2527,2597,43,卫星-3,1
669,9,2535,2607,43,卫星-55,0
670,1,2536,2610,46,卫星-55,0
671,5,2537,2594,41,卫星-137,0
672,2,2541,2606,46,卫星-45,1
673,5,2543,2596,40,卫星-145,1
674,7,2553,2625,42,卫星-55,0
675,7,2557,2615,45,卫星-64,0
676,10,2562,2632,48,卫星-145,1
677,9,2566,2632,41,卫星-145,0
678,8,2569,2642,46,卫星-153,0
679,9,2571,2640,46,卫星-55,0
680,3,2572,2643,44,卫星-144,1
681,9,2573,2635,46,卫星-145,1
682,5,2573,2639,42,卫星-45,1
683,3,2574,2636,49,卫星-137,1
684,2,2577,2653,49,卫星-55,1
685,2,2596,2668,50,卫星-137,0
686,9,2599,2678,50,卫星-145,1
687,1,2602,2670,47,卫星-145,0
688,2,2604,2663,46,卫星-55,1
689,4,2605,2674,40,卫星-55,0
690,10,2613,2681,46,卫星-145,1
691,5,2613,2682,43,卫星-45,0
692,1,2615,2685,40,卫星-3,1
693,2,2625,2700,45,卫星-55,1
694,7,2628,2694,45,卫星-55,1
695,9,2630,2687,42,卫星-45,1
696,3,2630,2700,46,卫星-45,0
697,7,2630,2690,49,卫星-63,0
698,6,2634,2706,50,卫星-64,1
699,9,2635,2702,45,卫星-64,1
700,3,2638,2703,48,卫星-45,1
701,10,2644,2713,46,卫星-45,0
702,1,2646,2714,42,卫星-55,0
703,9,2658,2729,47,卫星-45,0
704,3,2660,2732,50,卫星-55,1
705,6,2669,2740,41,卫星-45,1
706,2,2676,2728,41,卫星-45,1
707,10,2679,2733,43,卫星-45,1
708,10,2682,2738,41,卫星-45,0
709,8,2690,2754,45,卫星-45,0
710,1,2690,2769,49,卫星-63,1
711,3,2692,2746,41,卫星-45,1
712,9,2694,2757,47,卫星-45,0
713,1,2697,2770,48,卫星-64,1
714,3,2701,2764,41,卫星-45,0
715,6,2718,2785,40,卫星-54,0
716,3,2719,2781,48,卫星-54,1
717,4,2721,2780,49,卫星-135,1
718,4,2722,2801,50,卫星-145,1
719,8,2722,2777,41,卫星-153,0
720,10,2726,2801,48,卫星-64,1
721,8,2730,2793,45,卫星-45,0
722,2,2730,2800,47,卫星-45,1
723,4,2733,2794,50,卫星-45,1
