taskId,taskPri,es,le,lastTime,satellite,class
55,6,110,182,50,卫星-59,1
56,3,112,175,50,卫星-140,1
57,3,114,184,46,卫星-131,1
58,2,114,175,42,卫星-58,1
59,1,114,186,42,卫星-75,0
60,6,115,175,41,卫星-59,0
61,2,118,183,48,卫星-147,0
62,5,122,187,44,卫星-140,0
63,8,124,192,41,卫星-156,0
64,6,125,190,43,卫星-140,0
65,6,138,197,47,卫星-49,1
66,1,142,204,43,卫星-66,1
67,9,143,206,49,卫星-165,0
68,9,144,222,49,卫星-156,0
69,9,144,207,40,卫星-66,0
70,6,146,216,49,卫星-155,1
71,9,148,202,44,卫星-75,0
72,10,151,218,42,卫星-49,0
73,3,152,211,45,卫星-49,1
74,8,158,231,45,卫星-75,1
75,8,159,212,40,卫星-140,0
76,10,168,241,46,卫星-165,0
77,5,176,239,45,卫星-58,1
78,4,176,230,41,卫星-155,0
79,4,180,250,49,卫星-140,0
80,10,186,255,42,卫星-156,0
81,8,188,252,45,卫星-147,1
82,9,192,249,41,卫星-38,0
83,1,192,251,46,卫星-147,0
84,4,193,259,46,卫星-48,1
85,1,202,271,44,卫星-66,1
86,7,206,278,48,卫星-75,1
87,4,211,268,44,卫星-48,1
88,9,215,268,41,卫星-49,0
89,6,216,281,45,卫星-48,1
90,9,219,272,41,卫星-165,1
91,6,219,287,46,卫星-147,0
92,10,231,300,47,卫星-140,0
93,5,231,290,42,卫星-164,0
94,3,233,310,50,卫星-155,0
95,2,238,308,46,卫星-38,1
96,10,243,298,40,卫星-58,1
97,6,244,303,44,卫星-138,0
98,5,247,311,46,卫星-147,0
99,8,249,308,45,卫星-147,1
100,4,256,326,47,卫星-147,0
101,8,260,323,42,卫星-66,0
102,5,261,331,45,卫星-164,1
103,7,261,330,48,卫星-164,0
104,6,276,349,44,卫星-140,1
105,4,278,347,47,卫星-38,0
106,5,280,337,42,卫星-155,0
107,6,281,346,41,卫星-58,1
108,4,283,333,40,卫星-58,0
109,3,283,348,47,卫星-138,1
110,8,289,351,48,卫星-75,1
111,8,293,353,43,卫星-155,1
112,5,296,363,47,卫星-49,1
113,3,301,365,45,卫星-48,1
114,8,303,368,47,卫星-147,0
115,8,305,364,40,卫星-58,1
116,8,306,371,47,卫星-67,0
117,1,308,369,44,卫星-58,1
118,2,311,377,44,卫星-76,0
119,7,316,372,46,卫星-58,0
120,6,317,392,47,卫星-75,0
121,4,320,388,50,卫星-140,1
122,9,323,395,43,卫星-147,1
123,1,327,386,49,卫星-140,1
124,5,327,385,42,卫星-147,0
125,1,327,386,41,卫星-155,1
126,5,332,403,42,卫星-156,1
127,1,332,386,41,卫星-164,0
128,5,333,401,48,卫星-155,1
129,7,337,408,43,卫星-147,0
130,10,348,416,40,卫星-138,0
131,6,354,422,41,卫星-38,1
132,3,357,426,40,卫星-156,0
133,3,359,425,48,卫星-139,1
134,7,365,437,44,卫星-155,0
135,7,369,433,49,卫星-38,0
136,1,376,444,41,卫星-75,0
137,4,376,444,41,卫星-138,1
138,9,377,448,50,卫星-38,1
139,1,377,439,46,卫星-147,1
140,8,377,440,44,卫星-75,1
141,1,381,443,42,卫星-164,0
142,7,384,456,47,卫星-75,0
143,8,390,459,42,卫星-139,1
144,2,392,448,41,卫星-57,1
145,2,398,457,46,卫星-76,1
146,6,406,482,49,卫星-147,1
147,1,408,470,43,卫星-138,1
148,4,413,472,48,卫星-58,0
149,4,419,483,47,卫星-138,1
150,9,421,491,48,卫星-147,0
151,1,423,498,48,卫星-67,1
152,3,423,483,43,卫星-139,1
153,3,424,493,44,卫星-48,1
154,4,429,487,44,卫星-147,0
155,2,434,486,42,卫星-49,1
156,9,438,499,48,卫星-76,0
157,10,456,527,44,卫星-48,0
158,2,457,525,48,卫星-76,0
159,10,461,526,49,卫星-147,1
160,6,461,536,45,卫星-57,0
161,3,463,516,42,卫星-38,0
162,7,470,530,50,卫星-57,1
163,10,479,545,41,卫星-138,0
164,3,482,543,47,卫星-147,0
165,1,491,567,49,卫星-155,1
166,6,492,560,47,卫星-147,1
167,3,493,568,46,卫星-67,1
168,1,498,556,47,卫星-38,1
169,8,498,556,42,卫星-58,1
170,1,499,562,43,卫星-155,0
171,10,501,557,43,卫星-147,0
172,6,502,560,48,卫星-147,1
173,3,503,559,45,卫星-38,1
174,5,503,577,49,卫星-138,0
175,7,510,581,42,卫星-164,0
176,2,522,596,46,卫星-49,1
177,2,522,593,41,卫星-58,1
178,10,526,578,41,卫星-66,0
179,5,526,591,45,卫星-155,1
180,4,529,581,42,卫星-67,0
181,6,536,597,48,卫星-131,0
182,8,540,595,40,卫星-49,0
183,1,542,614,46,卫星-164,0
184,5,543,621,49,卫星-49,0
185,10,543,618,50,卫星-164,1
186,3,545,604,40,卫星-75,0
187,9,552,605,42,卫星-57,0
188,10,554,606,42,卫星-156,0
189,2,557,621,46,卫星-66,0
190,5,558,623,42,卫星-147,1
191,7,560,624,47,卫星-164,1
192,6,564,642,49,卫星-138,0
193,4,566,633,40,卫星-164,0
194,1,572,631,47,卫星-47,0
195,3,574,637,47,卫星-49,1
196,3,576,631,44,卫星-48,0
197,6,581,638,42,卫星-38,0
198,10,582,642,44,卫星-155,0
199,7,583,652,46,卫星-67,0
200,6,585,653,44,卫星-155,0
201,4,586,637,40,卫星-58,0
202,10,587,644,44,卫星-38,0
203,10,592,663,46,卫星-38,0
204,9,594,665,46,卫星-75,0
205,5,595,652,41,卫星-48,0
206,8,597,663,49,卫星-58,1
207,10,598,676,49,卫星-58,1
208,7,602,656,42,卫星-58,1
209,3,602,660,46,卫星-139,1
210,3,603,670,48,卫星-138,1
211,4,604,672,47,卫星-58,1
212,3,607,674,48,卫星-75,0
213,8,613,683,45,卫星-57,1
214,9,615,684,44,卫星-47,0
215,10,620,684,40,卫星-155,1
216,5,621,689,43,卫星-138,1
217,7,622,682,49,卫星-138,1
218,4,623,693,42,卫星-75,0
219,5,626,686,46,卫星-38,0
220,6,635,698,50,卫星-147,1
221,2,640,708,46,卫星-76,0
222,5,641,712,47,卫星-66,0
223,9,646,703,44,卫星-156,0
224,1,646,712,40,卫星-48,0
225,5,650,722,46,卫星-47,0
226,4,658,720,45,卫星-147,1
227,5,659,727,42,卫星-75,0
228,9,663,720,42,卫星-138,0
229,10,666,729,42,卫星-47,0
230,1,667,738,48,卫星-156,1
231,1,673,729,43,卫星-138,0
232,3,674,739,45,卫星-138,1
233,8,674,742,41,卫星-47,0
234,9,683,745,43,卫星-138,1
235,5,684,755,42,卫星-156,1
236,5,684,738,44,卫星-155,1
237,5,688,745,44,卫星-38,1
238,8,691,754,40,卫星-147,0
239,9,704,772,49,卫星-57,1
240,10,705,780,49,卫星-58,1
241,7,705,763,46,卫星-75,1
242,1,705,769,50,卫星-75,0
243,8,709,778,42,卫星-155,1
244,8,710,774,43,卫星-66,0
245,1,711,779,44,卫星-147,0
246,8,711,784,48,卫星-139,1
247,4,714,792,48,卫星-147,1
248,3,715,782,46,卫星-147,0
249,1,716,795,50,卫星-66,1
250,9,722,795,47,卫星-156,1
251,1,731,794,42,卫星-57,0
252,1,739,799,40,卫星-155,0
253,3,740,802,43,卫星-155,1
254,6,749,803,40,卫星-164,0
255,8,750,825,48,卫星-65,1
256,7,751,819,46,卫星-155,1
257,9,753,816,49,卫星-138,0
258,9,754,829,45,卫星-75,0
259,6,758,825,48,卫星-58,1
260,3,762,817,42,卫星-138,1
261,7,764,838,45,卫星-75,0
262,5,764,823,42,卫星-47,1
263,5,767,825,45,卫星-75,0
264,9,771,839,50,卫星-147,1
265,1,778,852,48,卫星-48,0
266,5,785,840,40,卫星-48,1
267,1,796,868,43,卫星-75,1
268,9,798,858,48,卫星-75,1
269,9,806,869,50,卫星-48,0
270,1,810,872,42,卫星-147,1
271,5,813,876,50,卫星-139,1
272,9,813,883,48,卫星-65,0
273,8,823,892,43,卫星-75,1
274,6,844,903,47,卫星-58,0
275,7,848,915,41,卫星-57,0
276,2,849,900,40,卫星-155,1
277,3,851,921,41,卫星-38,0
278,3,854,920,50,卫星-147,0
279,3,857,914,42,卫星-164,0
280,7,857,923,40,卫星-147,1
281,4,863,920,47,卫星-147,0
282,2,869,934,50,卫星-48,0
283,6,875,938,47,卫星-155,0
284,7,877,948,48,卫星-47,1
285,10,879,937,43,卫星-138,0
286,6,880,941,48,卫星-58,0
287,9,880,957,49,卫星-147,0
288,4,882,949,47,卫星-138,0
289,9,894,953,45,卫星-164,0
290,2,897,967,45,卫星-155,0
291,1,915,982,40,卫星-147,0
292,4,918,983,41,卫星-75,1
293,10,930,991,50,卫星-138,0
294,4,930,981,40,卫星-57,0
295,4,937,1003,50,卫星-57,1
296,8,939,1001,42,卫星-139,0
297,10,940,998,43,卫星-66,1
298,6,944,1007,43,卫星-47,1
299,8,946,1002,42,卫星-147,1
300,1,949,1004,45,卫星-58,1
301,2,949,1013,40,卫星-147,0
302,3,949,1015,50,卫星-147,1
303,10,958,1023,44,卫星-58,1
304,2,969,1031,49,卫星-75,0
305,8,971,1041,43,卫星-75,0
306,6,978,1039,40,卫星-139,1
307,3,978,1040,41,卫星-57,1
308,6,984,1043,47,卫星-57,1
309,9,986,1056,47,卫星-138,0
310,1,988,1054,43,卫星-164,1
311,5,989,1062,45,卫星-47,0
312,7,998,1063,44,卫星-58,0
313,9,1000,1064,47,卫星-139,0
314,10,1004,1057,41,卫星-138,1
315,9,1008,1065,40,卫星-58,1
316,4,1021,1091,48,卫星-155,0
317,4,1023,1090,44,卫星-57,1
318,3,1024,1080,44,卫星-66,1
319,7,1025,1087,46,卫星-66,1
320,7,1028,1098,43,卫星-147,1
321,4,1049,1119,49,卫星-57,1
322,8,1053,1129,49,卫星-147,0
323,3,1054,1109,41,卫星-58,1
324,7,1054,1114,44,卫星-138,0
325,2,1055,1128,47,卫星-164,1
326,8,1061,1131,42,卫星-58,0
327,7,1062,1134,43,卫星-75,1
328,9,1063,1135,43,卫星-47,0
329,9,1082,1152,43,卫星-146,1
330,3,1085,1147,46,卫星-47,0
331,2,1087,1142,41,卫星-164,0
332,10,1087,1156,44,卫星-147,0
333,10,1090,1151,44,卫星-47,0
334,1,1093,1164,48,卫星-58,1
335,6,1095,1161,40,卫星-146,1
336,8,1096,1148,42,卫星-57,1
337,4,1098,1153,45,卫星-164,0
338,2,1103,1161,45,卫星-147,0
339,6,1108,1167,48,卫星-138,0
340,10,1113,1171,46,卫星-4,0
341,6,1114,1171,44,卫星-155,0
342,1,1117,1187,49,卫星-48,1
343,3,1117,1181,49,卫星-147,0
344,4,1122,1190,46,卫星-155,0
345,3,1124,1180,44,卫星-65,1
346,8,1125,1198,47,卫星-164,0
347,1,1136,1203,41,卫星-147,0
348,3,1137,1203,45,卫星-147,0
349,4,1148,1219,48,卫星-155,1
350,9,1155,1213,47,卫星-47,1
351,5,1156,1228,43,卫星-57,0
352,1,1174,1239,48,卫星-147,0
353,7,1188,1256,40,卫星-66,1
354,1,1190,1250,43,卫星-66,0
355,4,1190,1250,42,卫星-147,0
356,1,1200,1273,50,卫星-138,0
357,10,1203,1264,44,卫星-147,1
358,5,1211,1281,44,卫星-146,1
359,6,1222,1282,45,卫星-138,1
360,10,1223,1284,49,卫星-147,0
361,3,1227,1282,41,卫星-138,0
362,3,1238,1297,43,卫星-47,0
363,9,1252,1307,45,卫星-146,1
364,2,1274,1330,43,卫星-138,0
365,9,1311,1382,41,卫星-57,0
366,9,1314,1375,45,卫星-146,0
367,3,1319,1378,46,卫星-56,0
368,8,1320,1381,48,卫星-57,0
369,1,1322,1386,41,卫星-65,0
370,2,1330,1403,44,卫星-4,1
371,6,1335,1412,47,卫星-47,1
372,6,1335,1402,49,卫星-146,1
373,8,1337,1393,46,卫星-57,0
374,2,1337,1391,42,卫星-146,1
375,6,1338,1407,43,卫星-56,0
376,7,1345,1410,41,卫星-146,1
377,9,1347,1407,49,卫星-47,0
378,3,1354,1418,40,卫星-57,1
379,2,1359,1419,41,卫星-65,0
380,6,1365,1433,46,卫星-47,1
381,4,1374,1448,50,卫星-75,0
382,6,1377,1436,46,卫星-146,0
383,6,1395,1461,45,卫星-4,1
384,3,1395,1459,47,卫星-64,0
385,7,1397,1477,50,卫星-47,1
386,10,1404,1470,44,卫星-75,0
387,2,1439,1515,50,卫星-47,1
388,9,1443,1501,46,卫星-154,0
389,8,1446,1518,47,卫星-57,1
390,9,1453,1526,48,卫星-47,0
391,5,1454,1523,50,卫星-4,1
392,7,1455,1530,46,卫星-64,0
393,7,1458,1533,48,卫星-154,1
394,4,1464,1542,50,卫星-56,0
395,10,1469,1534,44,卫星-73,0
396,7,1473,1528,44,卫星-47,1
397,2,1481,1552,49,卫星-57,0
398,5,1501,1565,46,卫星-73,0
399,2,1508,1572,47,卫星-47,1
400,10,1511,1580,42,卫星-154,0
401,5,1517,1583,47,卫星-46,1
402,7,1518,1580,42,卫星-64,0
403,6,1523,1587,50,卫星-4,1
404,10,1523,1585,49,卫星-64,1
405,4,1530,1591,45,卫星-4,0
406,1,1531,1592,43,卫星-137,0
407,8,1536,1608,42,卫星-154,0
408,5,1548,1611,42,卫星-137,1
409,4,1550,1622,50,卫星-56,0
410,7,1556,1620,41,卫星-73,1
411,3,1564,1621,42,卫星-153,1
412,7,1566,1627,42,卫星-146,1
413,5,1567,1633,50,卫星-145,1
414,5,1572,1649,49,卫星-146,0
415,1,1575,1638,41,卫星-154,0
416,6,1582,1648,48,卫星-4,1
417,7,1583,1651,44,卫星-56,0
418,10,1613,1675,47,卫星-4,0
419,9,1620,1676,46,卫星-64,0
420,9,1622,1691,46,卫星-146,0
421,3,1624,1683,40,卫星-65,0
422,4,1624,1689,45,卫星-46,1
423,5,1636,1708,45,卫星-3,1
424,4,1637,1696,41,卫星-137,0
425,4,1638,1701,45,卫星-64,0
426,5,1644,1708,40,卫星-137,0
427,8,1672,1744,47,卫星-73,0
428,1,1677,1740,45,卫星-56,1
429,4,1683,1754,45,卫星-4,0
430,8,1695,1765,40,卫星-56,1
431,4,1706,1779,49,卫星-145,1
432,10,1723,1786,46,卫星-64,1
433,8,1724,1800,50,卫星-73,0
434,7,1725,1785,46,卫星-137,0
435,1,1726,1801,47,卫星-55,0
436,6,1729,1791,49,卫星-65,1
437,8,1729,1802,47,卫星-55,0
438,8,1737,1803,46,卫星-137,0
439,7,1738,1814,47,卫星-46,0
440,5,1749,1820,49,卫星-64,0
441,3,1758,1822,44,卫星-45,0
442,6,1760,1832,44,卫星-64,0
443,7,1762,1830,44,卫星-45,0
444,6,1765,1825,41,卫星-56,1
445,4,1766,1825,49,卫星-55,0
446,10,1767,1837,42,卫星-146,0
447,5,1768,1820,42,卫星-46,1
448,10,1777,1848,42,卫星-73,1
449,5,1779,1846,41,卫星-145,0
450,4,1784,1859,45,卫星-55,1
451,7,1785,1848,43,卫星-146,1
452,4,1788,1841,41,卫星-55,1
453,9,1793,1855,46,卫星-73,1
454,9,1795,1852,43,卫星-154,0
455,1,1800,1859,44,卫星-4,0
456,5,1800,1860,50,卫星-64,0
457,1,1801,1859,40,卫星-4,1
458,10,1801,1870,48,卫星-45,0
459,3,1804,1876,44,卫星-45,1
460,10,1811,1880,46,卫星-3,1
461,10,1813,1876,41,卫星-4,0
462,9,1817,1881,45,卫星-145,0
463,9,1817,1876,46,卫星-45,1
464,1,1818,1873,42,卫星-55,0
465,7,1819,1889,43,卫星-56,0
466,5,1821,1879,48,卫星-3,1
467,3,1822,1891,46,卫星-45,0
468,10,1829,1890,45,卫星-55,1
469,3,1834,1891,44,卫星-4,0
470,1,1835,1912,47,卫星-146,1
471,1,1839,1898,45,卫星-45,1
472,4,1842,1901,47,卫星-73,0
473,7,1845,1903,44,卫星-3,1
474,1,1851,1922,43,卫星-55,1
475,4,1852,1924,44,卫星-64,1
476,7,1853,1926,45,卫星-64,1
477,4,1855,1916,42,卫星-55,1
478,8,1859,1936,47,卫星-55,1
479,6,1870,1923,42,卫星-45,1
480,4,1876,1947,42,卫星-4,0
481,10,1878,1937,42,卫星-64,1
482,5,1882,1936,42,卫星-3,1
483,6,1882,1942,41,卫星-145,1
484,8,1884,1954,48,卫星-64,1
485,6,1885,1940,44,卫星-45,0
486,6,1892,1958,48,卫星-64,1
487,3,1896,1957,46,卫星-46,0
488,10,1900,1957,46,卫星-64,1
489,10,1904,1984,50,卫星-45,1
490,1,1909,1965,46,卫星-154,0
491,6,1909,1982,47,卫星-145,0
492,3,1912,1971,45,卫星-73,0
493,8,1912,1965,42,卫星-154,0
494,3,1912,1975,49,卫星-64,1
495,7,1912,1977,46,卫星-55,1
496,5,1914,1977,41,卫星-55,1
497,6,1916,1982,45,卫星-55,0
498,10,1919,1978,40,卫星-56,0
499,3,1922,1977,45,卫星-3,1
500,1,1929,2002,48,卫星-4,1
501,10,1931,1996,45,卫星-137,1
502,7,1932,2000,45,卫星-55,1
503,2,1934,2010,46,卫星-137,1
504,9,1935,1996,45,卫星-73,1
505,1,1936,1988,41,卫星-154,0
506,5,1936,2014,49,卫星-55,0
507,9,1943,2011,42,卫星-64,1
508,8,1943,2014,50,卫星-45,1
509,4,1944,2004,49,卫星-45,0
510,7,1951,2015,49,卫星-4,0
511,7,1952,2017,50,卫星-45,0
512,7,1953,2005,40,卫星-45,1
513,10,1956,2026,41,卫星-137,1
514,7,1957,2010,42,卫星-145,1
515,5,1961,2032,49,卫星-55,0
516,3,1963,2021,43,卫星-55,1
517,8,1964,2019,42,卫星-64,0
518,3,1972,2048,46,卫星-45,1
519,5,1974,2037,46,卫星-73,1
520,4,1974,2039,50,卫星-55,0
521,4,1974,2048,45,卫星-45,1
522,10,1977,2042,40,卫星-145,0
523,4,1984,2041,43,卫星-45,1
524,3,1989,2054,50,卫星-55,1
525,8,1991,2046,43,卫星-45,1
526,6,1991,2051,48,卫星-45,0
527,5,1992,2069,48,卫星-3,1
528,4,1992,2046,41,卫星-46,1
529,9,1996,2054,46,卫星-3,1
530,3,1999,2056,44,卫星-56,0
531,3,2000,2066,42,卫星-45,0
532,1,2004,2077,48,卫星-55,1
533,2,2011,2071,40,卫星-146,1
534,10,2018,2083,45,卫星-45,1
535,8,2021,2093,50,卫星-146,1
536,9,2021,2097,47,卫星-64,0
537,1,2022,2078,46,卫星-146,0
538,7,2022,2078,41,卫星-55,1
539,2,2033,2102,48,卫星-45,0
540,10,2034,2103,49,卫星-55,1
541,3,2034,2101,48,卫星-45,1
542,4,2035,2111,46,卫星-73,1
543,7,2042,2112,42,卫星-45,1
544,5,2047,2111,40,卫星-55,0
545,9,2048,2109,44,卫星-55,1
546,2,2052,2119,48,卫星-55,0
547,4,2056,2122,46,卫星-65,1
548,1,2056,2131,47,卫星-55,0
549,7,2065,2131,45,卫星-154,0
550,2,2065,2135,42,卫星-55,0
551,1,2070,2140,42,卫星-55,1
552,10,2073,2137,43,卫星-145,0
553,4,2075,2146,41,卫星-45,0
554,5,2085,2158,45,卫星-137,0
555,8,2091,2156,43,卫星-56,0
556,10,2093,2154,49,卫星-45,0
557,10,2101,2171,42,卫星-145,0
558,3,2105,2178,45,卫星-146,0
559,9,2111,2173,42,卫星-154,1
560,9,2111,2184,49,卫星-153,0
561,4,2111,2173,48,卫星-55,1
562,6,2113,2176,47,卫星-3,1
563,8,2116,2175,44,卫星-3,0
564,1,2118,2190,45,卫星-45,1
565,9,2122,2175,41,卫星-64,0
566,5,2124,2190,48,卫星-137,0
567,5,2124,2196,47,卫星-45,0
568,1,2125,2192,46,卫星-153,0
569,3,2125,2187,43,卫星-45,0
570,2,2130,2190,43,卫星-45,1
571,5,2131,2188,47,卫星-137,0
572,8,2132,2190,40,卫星-64,0
573,9,2134,2204,45,卫星-45,0
574,2,2144,2205,46,卫星-145,0
575,5,2145,2212,41,卫星-55,0
576,9,2148,2215,42,卫星-55,0
577,1,2151,2220,41,卫星-153,0
578,10,2152,2223,43,卫星-3,1
579,2,2153,2217,48,卫星-3,1
580,6,2164,2216,40,卫星-55,1
581,7,2167,2237,40,卫星-64,1
582,8,2172,2238,41,卫星-55,1
583,1,2173,2241,44,卫星-145,1
584,3,2173,2242,47,卫星-45,0
585,8,2174,2225,41,卫星-45,0
586,4,2176,2246,42,卫星-45,0
587,10,2180,2245,44,卫星-154,1
588,4,2180,2250,42,卫星-55,0
589,2,2184,2244,46,卫星-64,0
590,9,2185,2251,47,卫星-154,0
591,7,2186,2258,50,卫星-153,1
592,5,2187,2256,41,卫星-154,1
593,1,2192,2247,41,卫星-56,1
594,7,2193,2252,44,卫星-46,0
595,4,2195,2262,44,卫星-45,1
596,9,2197,2263,48,卫星-72,0
597,3,2200,2261,45,卫星-3,0
598,10,2200,2269,47,卫星-154,0
599,8,2202,2266,50,卫星-64,1
600,1,2203,2275,50,卫星-145,1
601,4,2206,2259,41,卫星-137,1
602,6,2208,2273,46,卫星-3,1
603,5,2208,2266,47,卫星-3,1
604,2,2209,2269,45,卫星-55,0
605,6,2209,2262,43,卫星-45,0
606,4,2210,2288,50,卫星-56,1
607,3,2213,2280,42,卫星-55,0
608,10,2214,2281,49,卫星-55,1
609,6,2220,2291,50,卫星-72,1
610,6,2221,2290,47,卫星-64,1
611,2,2221,2293,50,卫星-45,0
612,7,2224,2274,40,卫星-46,0
613,4,2229,2290,45,卫星-3,0
614,5,2232,2297,41,卫星-64,1
615,10,2232,2290,46,卫星-45,1
616,10,2237,2306,48,卫星-153,1
617,1,2237,2294,45,卫星-55,1
618,2,2237,2297,40,卫星-72,0
619,2,2239,2313,46,卫星-45,0
620,3,2244,2310,44,卫星-55,0
621,3,2245,2303,41,卫星-153,1
622,2,2250,2306,44,卫星-55,0
623,2,2254,2315,49,卫星-64,0
624,5,2255,2327,46,卫星-45,0
625,8,2262,2320,48,卫星-72,1
626,1,2264,2339,48,卫星-3,1
627,7,2265,2328,41,卫星-45,0
628,2,2272,2332,49,卫星-145,0
629,10,2277,2338,43,卫星-145,1
630,8,2279,2339,42,卫星-56,1
631,10,2282,2349,43,卫星-145,1
632,7,2285,2351,44,卫星-45,0
633,7,2286,2356,40,卫星-145,1
634,7,2286,2350,49,卫星-45,0
635,2,2287,2355,45,卫星-137,0
636,1,2288,2357,41,卫星-154,1
637,1,2292,2368,50,卫星-154,1
638,8,2295,2349,42,卫星-3,0
639,7,2296,2372,50,卫星-45,1
640,8,2297,2350,42,卫星-55,1
641,10,2297,2359,48,卫星-45,1
642,8,2299,2377,49,卫星-45,1
643,8,2300,2354,41,卫星-64,1
644,6,2303,2369,50,卫星-45,0
645,1,2304,2362,47,卫星-145,1
646,5,2305,2378,46,卫星-145,1
647,8,2306,2379,49,卫星-55,1
648,5,2307,2380,48,卫星-56,1
649,4,2310,2364,42,卫星-154,1
650,10,2313,2379,50,卫星-72,0
651,7,2314,2380,42,卫星-145,1
652,8,2326,2398,42,卫星-137,0
653,6,2341,2406,46,卫星-55,1
654,9,2343,2407,41,卫星-64,1
655,6,2345,2415,44,卫星-73,1
656,8,2346,2411,50,卫星-3,0
657,1,2349,2416,50,卫星-45,1
658,3,2358,2426,43,卫星-45,1
659,5,2360,2415,45,卫星-3,0
660,7,2364,2432,48,卫星-64,1
661,3,2364,2426,44,卫星-145,0
662,5,2367,2436,46,卫星-137,1
663,8,2369,2439,45,卫星-73,0
664,6,2372,2427,41,卫星-55,1
665,8,2377,2451,46,卫星-137,0
666,9,2385,2439,43,卫星-145,1
667,4,2385,2441,43,卫星-45,0
668,3,2385,2451,50,卫星-45,1
669,9,2396,2458,40,卫星-64,1
670,2,2401,2475,46,卫星-145,1
671,2,2402,2455,40,卫星-3,1
672,3,2402,2464,40,卫星-55,0
673,1,2402,2473,45,卫星-45,1
674,10,2403,2471,41,卫星-55,0
675,2,2405,2469,41,卫星-45,1
676,3,2407,2471,43,卫星-145,1
677,5,2408,2481,50,卫星-73,0
678,4,2410,2474,47,卫星-55,0
679,7,2411,2477,48,卫星-55,0
680,7,2414,2478,43,卫星-55,0
681,10,2416,2485,43,卫星-55,0
682,7,2420,2488,44,卫星-55,1
683,6,2428,2488,40,卫星-55,1
684,9,2429,2499,42,卫星-145,0
685,3,2429,2497,48,卫星-45,0
686,3,2437,2491,44,卫星-55,1
687,6,2438,2507,49,卫星-55,1
688,6,2442,2515,43,卫星-45,0
689,5,2444,2503,43,卫星-64,0
690,6,2446,2510,40,卫星-145,0
691,10,2446,2524,50,卫星-145,0
692,2,2456,2512,46,卫星-64,0
693,6,2460,2530,47,卫星-153,0
694,2,2463,2520,43,卫星-55,1
695,1,2465,2536,44,卫星-3,1
696,2,2469,2522,42,卫星-55,0
697,4,2480,2533,40,卫星-64,0
698,6,2485,2553,40,卫星-45,0
699,1,2494,2557,44,卫星-145,1
700,5,2495,2566,42,卫星-55,0
701,5,2499,2561,41,卫星-145,0
702,5,2499,2563,41,卫星-55,1
703,7,2502,2571,44,卫星-3,0
704,4,2512,2568,42,卫星-45,1
705,10,2514,2581,46,卫星-45,1
706,4,2514,2570,41,卫星-45,0
707,8,2516,2578,49,卫星-45,1
708,4,2521,2598,48,卫星-72,1
709,4,2531,2593,42,卫星-45,1
710,6,2532,2603,47,卫星-153,1
711,2,2534,2605,49,卫星-45,1
712,3,2539,2610,41,卫星-45,1
713,1,2540,2614,46,卫星-55,0
714,3,2541,2617,46,卫星-55,1
715,6,2551,2622,47,卫星-64,1
716,8,2553,2624,49,卫星-137,0
717,3,2556,2617,50,卫星-55,0
718,4,2558,2625,41,卫星-137,1
719,7,2562,2627,50,卫星-3,0
720,9,2563,2619,46,卫星-55,1
721,3,2568,2636,46,卫星-64,0
722,10,2569,2636,43,卫星-145,0
723,5,2570,2640,44,卫星-45,0
724,9,2571,2633,45,卫星-145,0
725,3,2574,2637,45,卫星-3,1
726,7,2575,2642,48,卫星-45,0
727,7,2590,2650,45,卫星-55,1
