taskId,taskPri,es,le,lastTime,satellite,class
184,6,1191,1258,45,卫星-57,1
185,2,1192,1248,45,卫星-47,1
186,3,1196,1258,42,卫星-75,0
187,2,1200,1276,49,卫星-65,1
188,8,1219,1290,44,卫星-147,0
189,5,1231,1303,49,卫星-66,0
190,7,1244,1312,42,卫星-4,1
191,7,1248,1303,45,卫星-146,0
192,5,1253,1325,48,卫星-57,1
193,4,1270,1322,42,卫星-56,0
194,2,1291,1370,50,卫星-147,1
195,10,1317,1371,41,卫星-146,1
196,1,1333,1403,46,卫星-4,0
197,8,1334,1402,49,卫星-4,0
198,3,1334,1397,41,卫星-73,1
199,1,1364,1418,42,卫星-73,1
200,1,1373,1432,45,卫星-47,0
201,4,1376,1444,48,卫星-65,1
202,7,1390,1443,42,卫星-146,1
203,5,1427,1489,50,卫星-154,0
204,9,1428,1496,49,卫星-65,0
205,10,1440,1518,49,卫星-153,1
206,3,1448,1526,48,卫星-64,1
207,3,1467,1534,49,卫星-64,0
208,4,1499,1555,45,卫星-56,0
209,3,1505,1565,48,卫星-73,1
210,9,1509,1581,50,卫星-57,0
211,2,1514,1582,40,卫星-46,1
212,3,1520,1573,40,卫星-57,1
213,3,1520,1585,48,卫星-46,1
214,6,1539,1608,42,卫星-145,0
215,4,1548,1608,47,卫星-56,1
216,4,1579,1646,40,卫星-73,0
217,1,1591,1659,42,卫星-4,1
218,6,1592,1662,50,卫星-3,1
219,6,1596,1665,46,卫星-73,0
220,9,1605,1660,45,卫星-56,1
221,8,1621,1680,48,卫星-137,0
222,6,1622,1695,47,卫星-73,0
223,8,1622,1674,42,卫星-154,0
224,9,1626,1678,40,卫星-145,0
225,8,1641,1707,40,卫星-46,0
226,2,1648,1718,42,卫星-4,1
227,3,1665,1723,48,卫星-3,0
228,6,1665,1737,47,卫星-55,1
229,9,1683,1748,43,卫星-4,0
230,6,1687,1757,41,卫星-145,1
231,6,1688,1748,43,卫星-65,0
232,5,1688,1763,45,卫星-46,1
233,7,1697,1771,47,卫星-55,0
234,7,1699,1770,47,卫星-145,1
235,1,1706,1779,50,卫星-55,0
236,2,1710,1763,43,卫星-46,0
237,1,1722,1786,47,卫星-145,1
238,4,1723,1795,49,卫星-55,0
239,6,1727,1789,41,卫星-73,1
240,2,1727,1791,49,卫星-64,0
241,3,1735,1805,42,卫星-56,0
242,2,1740,1802,40,卫星-64,0
243,3,1746,1802,42,卫星-146,0
244,6,1759,1825,45,卫星-45,1
245,3,1761,1823,41,卫星-55,1
246,3,1779,1851,42,卫星-145,0
247,3,1781,1854,46,卫星-154,1
248,2,1791,1863,48,卫星-55,1
249,3,1791,1845,40,卫星-45,0
250,6,1792,1845,40,卫星-55,1
251,3,1795,1847,41,卫星-45,0
252,4,1800,1869,46,卫星-55,0
253,6,1803,1875,45,卫星-153,1
254,9,1807,1876,46,卫星-3,1
255,7,1811,1873,42,卫星-154,0
256,4,1822,1893,42,卫星-4,0
257,9,1823,1890,48,卫星-153,1
258,4,1824,1891,40,卫星-64,0
259,8,1833,1903,46,卫星-146,1
260,7,1837,1896,44,卫星-145,0
261,6,1838,1896,48,卫星-4,1
262,2,1843,1898,42,卫星-3,1
263,9,1857,1932,46,卫星-73,0
264,7,1861,1927,42,卫星-55,0
265,6,1869,1936,47,卫星-64,0
266,8,1870,1933,46,卫星-145,0
267,10,1872,1933,41,卫星-64,0
268,5,1872,1939,42,卫星-45,1
269,1,1878,1951,48,卫星-145,1
270,3,1880,1944,42,卫星-146,0
271,1,1889,1960,41,卫星-137,0
272,3,1905,1977,45,卫星-45,0
273,8,1908,1963,43,卫星-46,1
274,6,1915,1973,46,卫星-146,0
275,1,1917,1976,41,卫星-154,0
276,1,1918,1984,43,卫星-45,0
277,1,1926,1992,44,卫星-154,0
278,1,1927,1998,49,卫星-145,0
279,7,1930,1999,44,卫星-55,0
280,6,1930,1990,45,卫星-55,1
281,10,1933,2001,50,卫星-3,1
282,9,1933,2007,46,卫星-154,1
283,1,1935,2012,50,卫星-146,1
284,5,1936,2007,41,卫星-45,1
285,8,1942,2002,40,卫星-55,1
286,5,1943,2003,43,卫星-3,0
287,8,1956,2015,40,卫星-145,0
288,6,1969,2035,43,卫星-145,0
289,10,1980,2037,42,卫星-3,0
290,10,1988,2062,45,卫星-154,0
291,8,1988,2060,49,卫星-45,1
292,2,1991,2061,43,卫星-55,0
293,5,1998,2061,43,卫星-55,0
294,6,2027,2089,45,卫星-56,0
295,8,2028,2096,47,卫星-145,0
296,7,2032,2090,41,卫星-45,1
297,7,2033,2097,44,卫星-45,1
298,8,2045,2117,50,卫星-73,0
299,10,2045,2108,43,卫星-145,1
300,2,2045,2105,42,卫星-45,0
301,6,2048,2112,40,卫星-4,0
302,10,2049,2106,42,卫星-3,1
303,6,2064,2127,50,卫星-153,0
304,2,2074,2135,49,卫星-45,0
305,4,2081,2149,46,卫星-55,0
306,10,2084,2135,40,卫星-55,1
307,5,2093,2168,45,卫星-45,0
308,6,2099,2155,40,卫星-154,0
309,10,2111,2172,49,卫星-55,0
310,4,2114,2174,49,卫星-4,1
311,7,2124,2193,47,卫星-55,1
312,1,2130,2196,50,卫星-56,0
313,2,2130,2189,44,卫星-45,1
314,7,2139,2208,40,卫星-146,0
315,3,2144,2212,41,卫星-64,1
316,6,2155,2218,48,卫星-3,1
317,9,2159,2231,44,卫星-64,0
318,3,2161,2225,47,卫星-55,1
319,1,2162,2218,44,卫星-45,0
320,1,2170,2224,43,卫星-137,1
321,1,2170,2230,42,卫星-137,0
322,6,2170,2249,50,卫星-55,0
323,5,2173,2226,43,卫星-45,0
324,6,2174,2234,44,卫星-46,0
325,8,2184,2238,43,卫星-145,1
326,10,2187,2252,40,卫星-55,1
327,2,2187,2252,44,卫星-45,1
328,8,2190,2256,45,卫星-137,0
329,7,2193,2256,44,卫星-3,1
330,8,2193,2253,48,卫星-45,1
331,1,2197,2254,47,卫星-45,1
332,5,2199,2261,46,卫星-55,0
333,1,2209,2276,46,卫星-56,1
334,8,2216,2276,45,卫星-145,0
335,2,2224,2285,45,卫星-64,0
336,9,2230,2292,45,卫星-45,0
337,3,2233,2294,47,卫星-45,0
338,8,2238,2303,42,卫星-45,0
339,9,2240,2311,49,卫星-45,1
340,4,2242,2310,44,卫星-3,1
341,1,2254,2315,46,卫星-64,0
342,6,2257,2323,46,卫星-64,1
343,10,2266,2330,46,卫星-145,0
344,1,2268,2336,48,卫星-45,0
345,10,2269,2336,46,卫星-55,0
346,10,2275,2345,45,卫星-45,0
347,8,2277,2342,41,卫星-45,1
348,4,2287,2348,48,卫星-55,1
349,4,2287,2355,43,卫星-45,1
350,10,2289,2351,49,卫星-55,0
351,8,2292,2349,41,卫星-55,1
352,1,2298,2366,41,卫星-153,0
353,3,2304,2372,49,卫星-55,1
354,6,2309,2363,43,卫星-64,0
355,9,2326,2386,45,卫星-46,1
356,2,2332,2395,49,卫星-45,0
357,4,2335,2396,49,卫星-3,0
358,8,2338,2405,40,卫星-45,1
359,1,2342,2407,42,卫星-55,1
360,8,2343,2410,48,卫星-72,0
361,4,2346,2412,43,卫星-45,1
362,7,2354,2405,40,卫星-55,1
363,10,2378,2440,41,卫星-73,1
364,5,2385,2446,47,卫星-153,1
365,3,2386,2445,48,卫星-45,0
366,1,2388,2455,42,卫星-55,0
367,5,2390,2450,42,卫星-45,0
368,10,2392,2454,43,卫星-145,1
369,9,2397,2458,50,卫星-55,0
370,7,2398,2456,45,卫星-3,1
371,2,2399,2474,50,卫星-145,0
372,5,2408,2466,45,卫星-145,0
373,1,2416,2469,41,卫星-45,1
374,1,2420,2480,45,卫星-73,0
375,3,2428,2492,42,卫星-45,0
376,9,2431,2489,41,卫星-3,0
377,6,2431,2507,50,卫星-45,0
378,5,2435,2502,42,卫星-137,0
379,6,2437,2516,50,卫星-3,0
380,7,2440,2505,47,卫星-55,0
381,4,2446,2504,44,卫星-55,0
382,7,2451,2510,46,卫星-55,0
383,1,2452,2512,45,卫星-55,0
384,8,2454,2527,46,卫星-153,0
385,8,2456,2514,43,卫星-64,1
386,3,2456,2526,47,卫星-55,1
387,6,2462,2520,44,卫星-45,1
388,4,2478,2538,46,卫星-55,1
389,7,2480,2544,46,卫星-55,0
390,6,2486,2556,46,卫星-64,0
391,8,2487,2551,42,卫星-137,1
392,10,2499,2574,49,卫星-55,0
393,7,2501,2567,50,卫星-145,0
394,7,2504,2566,44,卫星-3,1
395,1,2506,2576,42,卫星-72,0
396,6,2509,2586,47,卫星-3,0
397,6,2510,2576,43,卫星-145,0
398,10,2514,2583,50,卫星-64,0
399,10,2519,2590,43,卫星-45,0
400,3,2557,2617,42,卫星-45,0
401,1,2559,2631,50,卫星-55,1
402,7,2568,2643,47,卫星-145,1
403,5,2568,2629,49,卫星-45,1
404,10,2571,2629,48,卫星-45,0
405,3,2573,2631,41,卫星-64,1
406,1,2578,2640,48,卫星-145,0
407,9,2580,2642,42,卫星-55,1
408,5,2584,2654,45,卫星-55,0
409,5,2585,2662,50,卫星-153,0
410,6,2615,2674,43,卫星-55,0
411,8,2622,2681,44,卫星-64,1
412,9,2623,2674,41,卫星-64,1
413,1,2633,2706,46,卫星-45,0
414,10,2640,2710,45,卫星-145,1
415,4,2644,2708,45,卫星-64,1
416,3,2644,2695,40,卫星-64,1
417,2,2649,2722,45,卫星-55,1
418,5,2649,2700,40,卫星-45,0
419,6,2652,2716,45,卫星-45,1
420,4,2653,2709,46,卫星-45,0
421,3,2657,2716,49,卫星-55,1
422,2,2664,2730,42,卫星-45,1
423,8,2695,2762,40,卫星-45,1
424,6,2714,2787,43,卫星-54,0
425,8,2729,2796,48,卫星-72,1
426,2,2754,2829,47,卫星-55,1
427,9,2764,2822,41,卫星-54,1
428,7,2781,2849,41,卫星-153,1
429,5,2782,2856,44,卫星-54,0
430,4,2784,2837,43,卫星-55,0
431,8,2786,2850,45,卫星-64,0
432,6,2787,2851,50,卫星-54,1
433,10,2798,2860,44,卫星-55,0
434,6,2811,2882,50,卫星-54,1
435,7,2816,2870,41,卫星-54,1
436,8,2822,2883,48,卫星-55,1
437,5,2822,2893,50,卫星-45,1
438,2,2836,2903,50,卫星-55,1
439,2,2836,2899,46,卫星-135,1
440,10,2839,2909,50,卫星-54,0
441,4,2843,2898,44,卫星-63,0
442,5,2844,2916,48,卫星-45,0
443,6,2862,2941,49,卫星-54,0
444,3,2865,2920,43,卫星-45,0
445,8,2870,2942,45,卫星-45,0
446,7,2881,2948,44,卫星-153,1
447,6,2882,2940,42,卫星-80,1
448,10,2887,2957,45,卫星-55,0
449,9,2916,2980,42,卫星-54,1
450,8,2931,2989,46,卫星-55,1
451,2,2945,3009,50,卫星-64,1
452,5,2948,3006,41,卫星-53,1
453,9,2949,3013,49,卫星-144,0
454,8,2952,3006,43,卫星-81,1
455,3,2952,3023,45,卫星-54,1
456,4,2956,3021,46,卫星-153,1
457,6,2968,3025,47,卫星-64,1
458,9,2982,3053,46,卫星-135,1
459,4,2991,3061,49,卫星-53,0
460,9,2994,3058,49,卫星-151,1
461,6,3012,3082,45,卫星-153,0
462,9,3014,3090,50,卫星-53,0
463,5,3028,3097,48,卫星-45,1
464,2,3031,3082,41,卫星-44,1
465,3,3039,3111,47,卫星-44,1
466,9,3045,3112,41,卫星-54,0
467,2,3047,3112,47,卫星-53,0
468,8,3051,3125,44,卫星-44,0
469,7,3085,3155,46,卫星-44,0
470,2,3104,3177,45,卫星-53,1
471,10,3112,3181,47,卫星-54,0
472,8,3122,3189,48,卫星-44,0
473,5,3128,3205,50,卫星-135,1
474,5,3137,3207,46,卫星-44,0
475,4,3145,3205,49,卫星-53,0
476,7,3153,3224,45,卫星-44,0
477,8,3169,3229,50,卫星-44,1
478,5,3173,3237,43,卫星-44,1
479,6,3174,3228,42,卫星-54,0
480,8,3176,3249,50,卫星-54,0
481,7,3179,3234,43,卫星-144,1
482,4,3182,3250,48,卫星-153,1
483,8,3184,3261,50,卫星-54,1
484,2,3185,3248,44,卫星-54,1
485,6,3190,3244,44,卫星-54,0
486,1,3196,3270,47,卫星-81,0
487,3,3197,3258,44,卫星-135,0
488,6,3199,3270,43,卫星-53,0
489,5,3200,3264,41,卫星-54,1
490,9,3201,3260,44,卫星-44,1
491,2,3210,3271,43,卫星-44,1
492,4,3235,3304,44,卫星-81,1
493,9,3236,3311,49,卫星-44,0
494,3,3238,3303,46,卫星-134,1
495,5,3247,3317,48,卫星-44,1
496,6,3255,3323,40,卫星-53,1
497,3,3256,3327,48,卫星-53,1
498,8,3271,3326,45,卫星-143,0
499,5,3274,3337,43,卫星-54,1
500,7,3276,3345,49,卫星-54,0
501,9,3301,3358,40,卫星-80,0
502,6,3303,3377,45,卫星-143,1
503,1,3303,3375,44,卫星-160,0
504,6,3304,3373,40,卫星-43,0
505,4,3323,3378,44,卫星-62,0
506,4,3331,3403,50,卫星-54,1
507,7,3331,3399,43,卫星-53,0
508,6,3332,3385,41,卫星-151,0
509,5,3333,3395,49,卫星-63,0
510,5,3334,3399,49,卫星-151,0
511,1,3340,3401,46,卫星-143,1
512,2,3341,3398,47,卫星-151,1
513,2,3342,3418,47,卫星-62,0
514,1,3344,3403,46,卫星-134,1
515,7,3349,3407,46,卫星-80,1
516,7,3358,3431,43,卫星-44,0
517,9,3363,3436,49,卫星-134,0
518,10,3382,3448,47,卫星-44,0
519,6,3386,3459,43,卫星-71,1
520,1,3389,3459,48,卫星-80,0
521,9,3407,3467,42,卫星-62,0
522,10,3410,3469,40,卫星-54,1
523,2,3416,3492,48,卫星-54,1
524,3,3416,3476,40,卫星-54,0
525,1,3428,3500,46,卫星-44,0
526,10,3435,3488,43,卫星-44,0
527,3,3436,3490,40,卫星-160,0
528,4,3442,3505,40,卫星-80,1
529,5,3444,3494,40,卫星-160,1
530,7,3445,3520,45,卫星-44,1
531,5,3453,3527,47,卫星-143,1
532,8,3471,3535,48,卫星-134,0
533,1,3475,3549,50,卫星-61,0
534,7,3476,3543,42,卫星-135,0
535,5,3482,3533,41,卫星-160,1
536,10,3485,3560,50,卫星-44,1
537,8,3486,3558,45,卫星-71,1
538,3,3490,3545,44,卫星-151,0
539,4,3492,3565,44,卫星-44,1
540,10,3494,3555,50,卫星-63,1
541,7,3496,3557,42,卫星-53,1
542,4,3497,3560,42,卫星-143,1
543,8,3500,3572,48,卫星-134,0
544,1,3506,3583,49,卫星-44,1
545,8,3509,3573,47,卫星-53,0
546,1,3511,3577,43,卫星-143,1
547,5,3512,3578,43,卫星-43,0
548,5,3512,3584,47,卫星-142,0
549,8,3518,3575,46,卫星-134,0
550,4,3520,3577,40,卫星-52,1
551,3,3525,3592,50,卫星-43,0
552,2,3527,3599,42,卫星-142,0
553,7,3530,3592,50,卫星-135,0
554,6,3530,3598,41,卫星-151,1
555,6,3532,3597,50,卫星-54,0
556,6,3534,3600,41,卫星-44,1
557,8,3540,3598,47,卫星-134,0
558,8,3546,3602,44,卫星-80,0
559,6,3547,3600,41,卫星-160,0
560,3,3549,3607,46,卫星-135,1
561,5,3557,3625,44,卫星-53,0
562,9,3559,3632,47,卫星-151,1
563,2,3562,3633,50,卫星-151,0
564,9,3569,3625,46,卫星-54,1
565,8,3572,3640,50,卫星-62,0
566,4,3577,3642,43,卫星-54,0
567,1,3581,3634,43,卫星-151,1
568,7,3589,3658,49,卫星-151,1
569,7,3590,3644,42,卫星-160,0
570,3,3590,3653,43,卫星-134,0
571,9,3596,3658,42,卫星-53,1
572,9,3598,3661,48,卫星-160,0
573,10,3601,3658,41,卫星-43,0
574,4,3607,3668,42,卫星-54,1
575,8,3610,3676,50,卫星-54,1
576,6,3611,3673,46,卫星-70,1
577,10,3614,3684,47,卫星-151,0
578,3,3626,3702,49,卫星-143,1
579,9,3635,3702,45,卫星-54,0
580,5,3636,3708,42,卫星-134,1
581,7,3637,3695,40,卫星-53,1
582,1,3639,3714,50,卫星-54,1
583,3,3642,3708,47,卫星-70,0
584,2,3647,3725,48,卫星-43,0
585,6,3648,3712,41,卫星-160,1
586,10,3649,3721,46,卫星-62,0
587,10,3651,3712,43,卫星-143,1
588,5,3652,3714,47,卫星-143,0
589,7,3669,3732,46,卫星-135,1
590,8,3671,3740,41,卫星-144,0
591,9,3674,3742,48,卫星-54,0
592,9,3675,3739,46,卫星-53,1
593,9,3675,3748,43,卫星-52,1
594,10,3679,3745,47,卫星-53,0
595,9,3680,3751,41,卫星-143,0
596,10,3684,3746,40,卫星-43,1
597,2,3686,3757,46,卫星-54,0
598,3,3692,3767,46,卫星-53,0
599,2,3694,3756,47,卫星-134,1
600,3,3696,3764,44,卫星-142,1
601,6,3706,3768,50,卫星-43,1
602,5,3711,3778,45,卫星-143,1
603,3,3712,3775,45,卫星-71,1
604,6,3718,3777,43,卫星-80,1
605,6,3722,3781,45,卫星-151,0
606,9,3724,3801,49,卫星-151,1
607,2,3727,3801,50,卫星-135,1
608,3,3730,3788,46,卫星-53,0
609,9,3740,3797,42,卫星-143,0
610,6,3757,3817,49,卫星-143,0
611,8,3759,3819,50,卫星-54,1
612,3,3768,3843,46,卫星-160,0
613,1,3769,3828,48,卫星-54,0
614,7,3784,3854,43,卫星-135,1
615,10,3787,3852,44,卫星-143,1
616,3,3789,3852,42,卫星-52,0
617,5,3796,3864,47,卫星-43,1
618,6,3803,3865,42,卫星-143,0
619,8,3822,3883,41,卫星-135,1
620,6,3827,3900,49,卫星-71,0
621,5,3829,3900,45,卫星-79,1
622,7,3834,3892,44,卫星-43,0
623,9,3838,3901,41,卫星-70,0
624,7,3839,3905,47,卫星-71,1
625,1,3842,3914,50,卫星-43,0
626,3,3848,3911,43,卫星-135,1
627,4,3850,3923,48,卫星-70,0
628,3,3852,3914,41,卫星-143,0
629,9,3852,3913,42,卫星-143,0
630,8,3857,3920,43,卫星-151,0
631,1,3857,3917,50,卫星-52,1
632,2,3862,3933,50,卫星-43,1
633,10,3864,3928,43,卫星-135,0
634,10,3864,3939,47,卫星-43,0
635,10,3875,3936,43,卫星-142,1
636,3,3884,3945,47,卫星-134,1
637,8,3885,3939,44,卫星-43,0
638,2,3890,3958,41,卫星-53,0
639,7,3909,3975,45,卫星-52,0
640,1,3910,3968,44,卫星-43,0
641,5,3915,3984,50,卫星-151,0
642,5,3937,4010,46,卫星-53,0
643,8,3941,4003,43,卫星-134,0
644,3,3958,4029,49,卫星-143,0
645,2,3959,4019,45,卫星-143,1
646,10,3960,4028,40,卫星-71,1
647,8,3963,4034,41,卫星-142,1
648,9,3988,4055,49,卫星-142,0
649,7,3996,4063,43,卫星-71,0
650,3,4009,4072,45,卫星-52,1
651,10,4021,4088,46,卫星-61,0
652,4,4023,4086,46,卫星-70,1
653,7,4027,4085,48,卫星-53,0
654,6,4031,4104,49,卫星-70,0
655,9,4036,4109,49,卫星-134,1
656,2,4041,4096,43,卫星-142,1
657,7,4058,4126,49,卫星-134,1
658,3,4074,4146,47,卫星-151,1
659,3,4074,4144,48,卫星-143,0
660,6,4075,4131,43,卫星-142,1
661,10,4080,4142,40,卫星-62,0
662,9,4103,4167,41,卫星-160,1
663,9,4104,4181,50,卫星-143,0
664,4,4159,4221,42,卫星-62,0
665,4,4180,4232,42,卫星-143,0
666,5,4190,4249,43,卫星-134,0
667,1,4198,4268,45,卫星-168,1
668,2,4207,4281,45,卫星-52,0
669,3,4219,4285,46,卫星-134,0
670,5,4220,4276,46,卫星-52,0
671,5,4227,4287,46,卫星-143,1
672,10,4235,4301,41,卫星-52,1
673,1,4236,4300,40,卫星-53,1
674,9,4243,4296,43,卫星-151,1
675,5,4243,4308,50,卫星-151,1
676,9,4244,4320,49,卫星-79,1
677,2,4245,4301,43,卫星-151,0
678,2,4250,4315,43,卫星-61,0
679,1,4261,4328,49,卫星-52,0
680,8,4264,4326,40,卫星-52,0
681,4,4271,4336,47,卫星-52,1
682,6,4283,4352,48,卫星-71,1
683,1,4288,4349,45,卫星-79,0
684,2,4295,4361,44,卫星-70,1
685,9,4315,4371,44,卫星-142,0
686,6,4333,4404,42,卫星-52,0
687,9,4341,4402,49,卫星-70,1
688,2,4345,4408,40,卫星-142,0
689,2,4363,4436,48,卫星-52,0
690,2,4377,4454,47,卫星-52,1
691,1,4384,4457,49,卫星-134,1
692,6,4393,4450,43,卫星-78,1
693,4,4396,4467,46,卫星-78,0
694,4,4415,4483,47,卫星-142,0
695,5,4427,4497,47,卫星-70,1
696,3,4437,4506,47,卫星-134,1
697,4,4446,4522,49,卫星-142,0
698,5,4446,4514,45,卫星-70,1
699,8,4457,4521,41,卫星-78,0
700,10,4463,4535,49,卫星-142,0
701,6,4465,4526,50,卫星-160,1
702,6,4469,4522,41,卫星-70,0
703,9,4471,4547,49,卫星-70,0
704,8,4474,4529,43,卫星-159,1
705,7,4480,4541,41,卫星-79,0
706,2,4488,4557,42,卫星-41,0
707,9,4489,4557,46,卫星-142,1
708,9,4507,4573,44,卫星-133,1
709,7,4511,4581,45,卫星-70,0
710,3,4528,4585,40,卫星-78,0
711,10,4529,4594,49,卫星-151,1
712,6,4533,4600,44,卫星-133,1
